Date,Open,High,Low,Close,Adj Close,Volume,ETH Gas price,ETH total supply,ETH daily transaction fee,Gas utilization rate of ETH,ETH daily new contracts,ETH market cap,ETH average daily block size,ETH average computing power of the entire network,ETH average daily transaction fee,ETH mining difficulty,ETH number of daily active addresses,Number of new addresses added per day on ETH,ETH number of daily transactions on the chain,ETH daily transaction volume on the chain
2024-01-09,2332.8681640625,2369.6416015625,2243.21923828125,2344.8271484375,2344.8271484375,14891130716,2.4136082351780712e-08,120325776.3753545,2597.01,50.38,8057,273375349251.58316,162900.94563843237,0.0,0.0023705945176219,0.0,765064,138080.0,1095510,2917749.048213728
2024-01-10,2344.923583984375,2626.976806640625,2341.943115234375,2582.103515625,2582.103515625,29042100476,3.679494639284596e-08,120324861.4980489,3976.27,50.41,6831,280861293182.09155,156714.05961376993,0.0,0.0032829204779726,0.0,729793,121835.0,1211199,3952075.1231914
2024-01-11,2584.171630859375,2687.779052734375,2567.99365234375,2619.619140625,2619.619140625,22575246883,4.3450796423527383e-08,120323114.8515272,4679.94,50.35,7896,306364975910.06616,155933.94081346423,0.0,0.0038764169189545,0.0,697283,127869.0,1207285,4449150.076974266
2024-01-12,2619.177001953125,2710.421875,2460.925537109375,2524.460205078125,2524.460205078125,23623839263,2.7267417112027664e-08,120322907.2250588,2939.9,50.34,9920,307521490220.4747,161090.8556022409,0.0,0.0024495798494373,0.0,823342,148710.0,1200165,3448800.314693406
2024-01-13,2522.933837890625,2589.079833984375,2498.594482421875,2576.597900390625,2576.597900390625,12250316867,2.5104761631406528e-08,120323048.6895593,2708.79,50.32,8744,302061166176.453,166007.73209289313,0.0,0.0022139210772799,0.0,795670,182089.0,1223526,2925976.761912301
2024-01-14,2578.003662109375,2578.332275390625,2470.42431640625,2472.2412109375,2472.2412109375,9405587417,3.3099253001126146e-08,120322312.9458993,3579.13,50.36000000000001,6710,302031884693.8249,156980.72827605475,0.0,0.0018634013466607,0.0,583841,169058.0,1920751,1410579.6214345433
2024-01-15,2471.6669921875,2550.76904296875,2470.82080078125,2511.36376953125,2511.36376953125,9700630000,2.5158407870881693e-08,120322369.0091281,2719.73,50.36000000000001,10820,297622292275.976,167368.57769703746,0.0,0.0022494675593748,0.0,824377,244296.0,1209055,2242174.250892032
2024-01-16,2510.627197265625,2613.56689453125,2500.00390625,2587.691162109375,2587.691162109375,11063317095,3.396047212286414e-08,120321633.4200696,3675.37,50.3,7737,299016773345.50903,154482.92944785277,0.0,0.0029798058416151,0.0,687680,222872.0,1233426,2091559.500273704
2024-01-17,2587.044677734375,2592.737060546875,2508.432861328125,2528.369384765625,2528.369384765625,10441017520,4.004354949756956e-08,120320306.4804368,4325.19,50.370000000000005,8366,302263202537.16766,147040.77112479016,0.0,0.0035621462202965,0.0,682788,216675.0,1214209,2615605.151515481
2024-01-18,2528.59326171875,2546.263916015625,2426.135498046875,2467.018798828125,2467.018798828125,11900028080,3.877294581586894e-08,120319023.415948,4183.28,50.34,8731,300371941437.4314,141158.7187849944,0.0,0.0034845828151512,0.0,807583,287846.0,1200511,2510960.409735535
2024-01-19,2468.68896484375,2501.30517578125,2414.7109375,2489.49853515625,2489.49853515625,11405278376,3.679133351729098e-08,120318021.500663,3980.16,50.32,9786,291831764913.9943,142347.92897013677,0.0,0.0033971888112365,0.0,634785,111959.0,1171604,2838892.400241378
2024-01-20,2489.84765625,2489.84765625,2456.095703125,2469.589111328125,2469.589111328125,5297826161,2.4529280603702713e-08,120318163.0585008,2654.67,50.33,9371,293562334738.0125,166382.41727120537,0.0,0.0024220491349335,0.0,861537,104166.0,1096043,2232620.2501608757
2024-01-21,2469.798583984375,2479.760498046875,2452.377685546875,2453.9130859375,2453.9130859375,4578471955,1.6706377915174606e-08,120319055.2333643,1807.9,50.370000000000005,15528,293115864717.0454,166495.54615277197,0.0,0.0016416068660736,0.0,808787,108648.0,1101299,1185015.556648066
2024-01-22,2454.9873046875,2463.447265625,2303.502685546875,2310.826416015625,2310.826416015625,13923771728,1.9888459525195225e-08,120319640.5694493,2110.76,50.4,15585,286621970236.9302,167137.7862943439,0.0,0.0019401277081922,0.0,703305,113468.0,1087949,2731946.830426353
2024-01-23,2310.95166015625,2348.03125,2167.282470703125,2240.68603515625,2240.68603515625,16182147521,2.0769860091310266e-08,120320228.9917348,2231.71,50.4,13804,274875047603.4448,159309.04108625298,0.0,0.0020531911859547,0.0,722873,113845.0,1086947,4276968.104299407
2024-01-24,2241.749755859375,2261.384521484375,2197.65673828125,2233.561767578125,2233.561767578125,10134722960,1.6168020209403508e-08,120321235.5054298,1740.49,50.33,13058,264463964421.91547,170158.69224295134,0.0,0.0016177316678486,0.0,656828,106618.0,1075883,2982920.320794252
2024-01-25,2233.969970703125,2240.380859375,2173.6865234375,2217.710205078125,2217.710205078125,9302247037,2.3831899839990545e-08,120321492.673688,2571.51,50.41,10372,263687112882.8029,152858.047932726,0.0,0.0022306664041172,0.0,809880,126107.0,1152799,2685756.4922283865
2024-01-26,2217.44189453125,2280.3837890625,2196.14013671875,2267.19970703125,2267.19970703125,9975117607,2.6199078483567593e-08,120321520.2165366,2826.42,50.31,7856,260143615375.23016,164643.4078063794,0.0,0.002408557031967,0.0,667457,132004.0,1173491,4482000.654171106
2024-01-27,2267.3193359375,2282.54443359375,2252.38525390625,2267.885986328125,2267.885986328125,5144367230,1.7454264182913585e-08,120322307.1128147,1881.73,50.35,8530,267295870848.59467,156388.97702437657,0.0,0.001632683694594,0.0,716834,134474.0,1152538,2193628.887973624
2024-01-28,2268.19287109375,2306.898681640625,2242.683837890625,2257.208740234375,2257.208740234375,7296214994,1.4442538083297024e-08,120323391.0117779,1552.32,50.38,9990,270292311556.97263,163239.81172665916,0.0,0.001348052326995,0.0,816475,139190.0,1151528,1499979.0731658002
2024-01-29,2256.995361328125,2320.02734375,2237.711669921875,2317.064208984375,2317.064208984375,8948195551,1.5124646317900608e-08,120324494.763378,1636.02,50.41,14567,267485399613.18997,171941.1268176734,0.0,0.0015031518945821,0.0,769902,139569.0,1088393,2218027.869219818
2024-01-30,2317.435791015625,2388.87060546875,2298.281982421875,2344.49365234375,2344.49365234375,10173440062,2.705822381056421e-08,120324492.090936,2921.36,50.38,7956,273412317383.0248,160626.88115901456,0.0,0.0024457865822314,0.0,637786,111341.0,1194446,2749107.154095697
2024-01-31,2343.558837890625,2349.611328125,2264.443603515625,2282.54443359375,2282.54443359375,10807883277,3.2011166973734056e-08,120324167.0401891,3445.02,50.31,8686,277087193962.6766,166374.9009817672,0.0,0.0030241199598659,0.0,623633,115635.0,1139181,3543895.4591068155
2024-02-01,2282.17529296875,2309.842529296875,2243.57177734375,2303.82470703125,2303.82470703125,8895583113,2.841483040757012e-08,120323946.266251,3061.08,50.43,8829,268841411170.65247,153754.30547752808,0.0,0.002699586474023,0.0,622423,111755.0,1133907,3020636.036188917
2024-02-02,2303.7060546875,2323.053466796875,2282.230224609375,2308.0380859375,2308.0380859375,7186143091,3.2098681516797693e-08,120323452.3175311,3462.87,50.42,7477,273988835710.2203,141981.4114678256,0.0,0.0030999801264388,0.0,617724,104044.0,1117062,2856858.652418677
2024-02-03,2307.980224609375,2327.346923828125,2293.5380859375,2296.038330078125,2296.038330078125,4647754021,2.3730602621492106e-08,120323774.3405012,2559.45,50.51,8423,273999515688.0656,151145.68727170554,0.0,0.0023909591114183,0.0,708782,105926.0,1070470,1661855.6271658626
2024-02-04,2296.116943359375,2309.01123046875,2272.304931640625,2289.546142578125,2289.546142578125,5438100035,1.939029485563426e-08,120324436.4750788,2092.83,50.54,8609,271151565547.1013,155188.72703006462,0.0,0.0020086572192282,0.0,668009,101677.0,1041905,1497226.851804823
2024-02-05,2289.20556640625,2334.6767578125,2270.06787109375,2298.888916015625,2298.888916015625,7277068110,1.8344250327948068e-08,120325094.0880056,1980.75,50.56,11993,273266923223.6049,155488.6491080208,0.0,0.0018018202409704,0.0,765644,114984.0,1099305,2698912.474018871
2024-02-06,2298.955078125,2389.826171875,2296.78857421875,2372.201904296875,2372.201904296875,9520885493,3.74178571322073e-08,120324022.4376945,4037.5,50.470000000000006,6351,275189804879.5774,154267.66685377492,0.0,0.0037870509589328,0.0,578250,102929.0,1066133,3218029.0512003466
2024-02-07,2372.2626953125,2442.63623046875,2353.7060546875,2423.7451171875,2423.7451171875,9660628536,3.702978454217772e-08,120322909.335167,3989.83,50.42,7870,279473177419.6006,145270.0387422796,0.0,0.0034023786966202,0.0,606423,130177.0,1172659,3405197.795196916
2024-02-08,2424.080078125,2459.556640625,2414.74951171875,2419.906494140625,2419.906494140625,9941841732,5.743663364686775e-08,120319894.6912823,6197.78,50.470000000000006,6516,286538443348.7209,129059.05107338291,0.0,0.0057738091910976,0.0,552407,100560.0,1073430,3054534.83227399
2024-02-09,2419.773681640625,2522.724609375,2419.36279296875,2487.515625,2487.515625,13634203177,7.550704893180434e-08,120315079.9926325,8138.32,50.39,6900,290426119296.2203,113632.44011220196,0.0,0.0076422249663118,0.0,542192,90773.0,1064915,3669821.139591079
2024-02-10,2487.650390625,2516.7197265625,2475.857666015625,2501.228271484375,2501.228271484375,6474444159,5.2979805144197495e-08,120312476.0614659,5713.35,50.470000000000006,7759,295569991999.1081,129594.88135355237,0.0,0.0055345668858852,0.0,587145,106897.0,1032303,2569672.5794049352
2024-02-11,2501.1298828125,2537.67919921875,2495.21435546875,2507.570556640625,2507.570556640625,7347245813,3.309374911875032e-08,120311824.7712905,3577.08,50.56,14256,299282604193.0257,140264.06497333708,0.0,0.0034777214968354,0.0,633277,112683.0,1028570,1577079.33777963
2024-02-12,2507.578857421875,2663.8427734375,2473.81201171875,2658.115966796875,2658.115966796875,13022696866,3.195952795986726e-08,120311301.6635269,3455.53,50.580000000000005,8632,296210712852.25244,145265.98245614034,0.0,0.0035818028786851,0.0,724029,106980.0,964746,1820479.9725642195
2024-02-13,2659.586181640625,2686.455078125,2599.16943359375,2642.185302734375,2642.185302734375,18271237044,5.063852527920746e-08,120309065.8249747,5479.36,50.56,7752,313648809575.9376,165195.21712924025,0.0,0.0051027086627665,0.0,585685,105967.0,1073814,3507305.333417208
2024-02-14,2641.685302734375,2786.8935546875,2621.025390625,2777.90234375,2777.90234375,21448973822,3.2293520490670096e-08,120308521.256662,3487.49,50.56,7792,314223283204.9805,170675.14901685395,0.0,0.0031099956214703,0.0,649520,106485.0,1121381,3014709.25436157
2024-02-15,2777.601318359375,2865.845458984375,2764.010498046875,2824.37890625,2824.37890625,23734481937,3.3138578821336205e-08,120307854.7870266,3583.69,50.54,6943,328323957425.7916,160500.6981634656,0.0,0.0031351119167303,0.0,622656,104753.0,1143082,3392017.436321579
2024-02-16,2825.480712890625,2858.450439453125,2760.3310546875,2803.69140625,2803.69140625,17057114638,3.867521321834256e-08,120306746.6133858,4159.65,50.370000000000005,7059,333368843786.408,151289.02627511593,0.0,0.0035154298946549,0.0,651033,111262.0,1183255,2782340.2789855115
2024-02-17,2803.73583984375,2805.128662109375,2724.386962890625,2786.672607421875,2786.672607421875,17932379943,2.472387290115668e-08,120306851.553961,2669.08,50.5,7614,330869905899.6869,165159.59444288522,0.0,0.0024079650823952,0.0,643867,114587.0,1108438,1869324.531350048
2024-02-18,2786.709716796875,2892.843505859375,2767.9130859375,2878.998046875,2878.998046875,23355830478,2.405555307395215e-08,120307102.6148021,2591.19,50.52,6525,331282794161.07886,167269.5159701703,0.0,0.0023879492512747,0.0,594877,98919.0,1085111,1572191.2189808665
2024-02-19,2881.296875,2983.37060546875,2860.263671875,2943.57470703125,2943.57470703125,15163110589,3.2274955924240574e-08,120306550.488986,3467.91,50.49,6455,346384364281.3017,167603.51212292077,0.0,0.0030703951509871,0.0,615036,106111.0,1129467,2491862.1350154555
2024-02-20,2944.1064453125,3031.5244140625,2879.9033203125,3013.503662109375,3013.503662109375,20341598470,4.1470824426019983e-08,120305071.840107,4478.38,50.46000000000001,7012,345570543135.7716,165284.2526286275,0.0,0.0038811690011214,0.0,640865,115450.0,1153874,3182083.901464134
2024-02-21,3015.6533203125,3017.1904296875,2875.41845703125,2970.35546875,2970.35546875,18897136867,4.343668914257141e-08,120303315.1272531,4682.4,50.46000000000001,7225,347844509428.24023,207464.26864204463,0.0,0.0041820547836315,0.0,595990,110947.0,1119641,3332594.15063158
2024-02-22,2969.599853515625,3030.666015625,2907.109375,2971.00732421875,2971.00732421875,18058908246,4.538848044890515e-08,120301381.5491166,4888.46,50.470000000000006,6344,354029735057.16266,178815.63635085747,0.0,0.0044162402613358,0.0,599332,112683.0,1106928,2803932.632215
2024-02-23,2970.1396484375,2991.32958984375,2906.583740234375,2921.658203125,2921.658203125,12822717059,5.4044920630013716e-08,120298515.4468706,5854.86,50.52,6441,346895382572.4029,169982.16102406266,0.0,0.0051860145211878,0.0,607401,135145.0,1128971,2738372.502077037
2024-02-24,2921.962890625,3003.195068359375,2907.70068359375,2992.385986328125,2992.385986328125,10701688842,3.3614349553161326e-08,120297741.25798,3645.55,50.53,6004,350523066139.93964,180266.33752620543,0.0,0.0032727509403811,0.0,727098,116112.0,1113910,2162654.6362174232
2024-02-25,2992.36669921875,3117.428955078125,2984.39306640625,3112.697265625,3112.697265625,14620450464,3.0818017315968846e-08,120297226.6005884,3346.2,50.59,8230,358505444248.5305,192835.91738887332,0.0,0.0030837767648636,0.0,803459,112861.0,1085098,2028948.0520072428
2024-02-26,3112.529052734375,3197.375,3037.95458984375,3178.99365234375,3178.99365234375,17504464351,3.735786004323535e-08,120296070.0678503,4042.66,50.52,5888,365240771269.0407,192838.5574229692,0.0,0.0034901154001883,0.0,652543,116788.0,1158317,3343825.251320232
2024-02-27,3178.405029296875,3287.9580078125,3167.83056640625,3244.519287109375,3244.519287109375,21090315368,5.162182678069741e-08,120293484.5662186,5593.81,50.5,7131,380678843889.68427,170285.75727069352,0.0,0.0045537328608491,0.0,658045,126255.0,1228401,3994757.767131823
2024-02-28,3243.893310546875,3485.450927734375,3201.575927734375,3385.703857421875,3385.703857421875,32885894265,5.626051520430546e-08,120290447.5330218,6084.53,50.53,6332,390586832647.84296,182070.00308382395,0.0,0.0050620092030026,0.0,682774,128967.0,1201999,3886428.33536708
2024-02-29,3386.802734375,3518.96923828125,3303.9052734375,3341.919677734375,3341.919677734375,28469171094,7.648256277726255e-08,120285372.5041986,8268.83,50.45,6050,410194282671.28265,173451.84572308554,0.0,0.0065914612953934,0.0,684729,137364.0,1254476,3824842.01524394
2024-03-01,3341.9658203125,3452.626220703125,3341.85107421875,3435.053955078125,3435.053955078125,16880101987,6.259939189723158e-08,120281570.3119385,6800.32,50.59,7923,398423895785.04047,176471.85764179938,0.0,0.0057046697235546,0.0,666943,124735.0,1192062,3444898.18620954
2024-03-02,3436.1591796875,3459.747314453125,3398.89892578125,3422.0498046875,3422.0498046875,12024340617,5.5557410815961176e-08,120278346.3938465,6031.55,50.56,6674,406214579565.6287,164288.66382562526,0.0,0.0049147353651044,0.0,664159,124112.0,1227238,2277607.6670032577
2024-03-03,3422.875244140625,3491.16845703125,3372.214111328125,3490.99365234375,3490.99365234375,13643324467,5.0424005721081286e-08,120276037.7139743,5486.28,50.63,6183,401667244998.3104,168603.11377914282,0.0,0.0046138048828484,0.0,686776,118822.0,1189101,1997571.0899469897
2024-03-04,3489.340087890625,3641.459228515625,3446.017578125,3630.433837890625,3630.433837890625,26772963830,7.063342195772759e-08,120271554.1567124,7662.9,50.56,8775,411689609973.0646,148803.513490843,0.0,0.0062830431873638,0.0,712760,134135.0,1219616,2610860.8578371736
2024-03-05,3631.928955078125,3828.15966796875,3224.119384765625,3554.964599609375,3554.964599609375,47706899137,9.369030330211754e-08,120264737.7500456,10184.15,50.55,7558,435040232589.7338,151155.67215401787,0.0,0.0077200316862305,0.0,721111,159578.0,1319185,3974182.828381525
2024-03-06,3554.06787109375,3901.434326171875,3502.802490234375,3819.226318359375,3819.226318359375,34938642613,9.404384856834658e-08,120257949.736409,10204.7,50.470000000000006,5928,447900636767.9464,154911.27068508443,0.0,0.0082430648785838,0.0,693451,130414.0,1237974,5204611.746323588
2024-03-07,3818.31103515625,3939.593994140625,3738.685302734375,3874.34765625,3874.34765625,22457177587,7.850162636797884e-08,120252702.2539618,8514.82,50.48,7466,448121883059.0346,145762.59556051934,0.0,0.0069788515427972,0.0,673854,131091.0,1220089,3908744.120824285
2024-03-08,3874.830810546875,3998.826416015625,3828.36328125,3892.06103515625,3892.06103515625,26135487051,6.96397716794529e-08,120248282.9987039,7551.63,50.55,6895,462761160771.5008,141502.11243182773,0.0,0.0061579604018526,0.0,665833,128845.0,1226320,3626829.6151963137
2024-03-09,3892.119140625,3950.396484375,3880.658935546875,3915.4189453125,3915.4189453125,11926623780,6.022880576190408e-08,120244840.5248661,6483.23,50.57000000000001,6365,465016304471.1409,154107.94446793516,0.0,0.0054798757161283,0.0,656578,128358.0,1183098,2231452.1809851434
2024-03-10,3915.590576171875,3968.7236328125,3800.564453125,3881.193115234375,3881.193115234375,15783924355,6.276547498680378e-08,120241115.9935396,6809.12,50.56,5834,467212185019.3117,146505.85612416107,0.0,0.0059385520270435,0.0,740498,117552.0,1146596,2301894.1774958307
2024-03-11,3881.23779296875,4087.050048828125,3745.125244140625,4066.445068359375,4066.445068359375,28806262507,6.792238926883728e-08,120236980.6655459,7375.45,50.56,7450,473782724170.2836,144231.9097639335,0.0,0.0060809796911792,0.0,704844,124567.0,1212872,3596133.067206831
2024-03-12,4066.6904296875,4092.2841796875,3831.889892578125,3980.273193359375,3980.273193359375,26917010932,6.945295603599213e-08,120232574.5092136,7515.94,50.48,7660,476047630420.93335,133728.83669185557,0.0,0.0059721604200569,0.0,694708,133908.0,1258496,3523323.1243699337
