Date,Open,High,Low,Close,Adj Close,Volume,AddressCount,AverageDailyTransactionFee,AvgGasPrice,BlockCountRewards,BlockDifficulty,BlockReward,BlockSize,BlockTime,DailyActiveEthAddress,deployed contracts,Ethersupply2,GasLimit,GasUsed,NetworkHash,TransactionFee,TxGrowth,Uncles,verified contracts
2018-01-15,1365.2099609375,1390.5899658203125,1290.5999755859375,1291.9200439453125,1291.9200439453125,4781100032,22689252,2.36,53860527328,5424,2189.372,20409.375,31846,15.34,694740,16358,97004522.375,7999213,42043952117,181636.7811,2227026797607142171525,1206420,1744,69
2018-01-16,1292.6300048828125,1292.6300048828125,875.5449829101562,1053.68994140625,1053.68994140625,8405139968,22969586,1.83,54778776336,5522,2201.747,20889.46875,32767,15.02,719094,11342,97025411.84375,7998961,42377287097,187122.9824,2229811909529915579757,1277936,1821,91
2018-01-17,1061.3399658203125,1090.22998046875,780.9219970703125,1014.25,1014.25,8545160192,23240722,1.66,52114059603,5572,2257.174,20841.375,32427,14.96,703315,10981,97046253.21875,7998965,42082782990,191023.8179,2069225744436101247921,1277083,1740,95
2018-01-18,1016.4400024414062,1100.31005859375,967.7589721679688,1036.280029296875,1036.280029296875,5938319872,23494326,1.81,53748001984,5569,2275.486,20557.3125,31705,14.9,669434,8673,97066810.53125,7999398,42002307855,189281.4868,2153066738944201191986,1205184,1618,99
2018-01-19,1028.8199462890625,1093.219970703125,1003.7100219726562,1039.0999755859375,1039.0999755859375,4084450048,23689930,1.86,51161244711,5685,2268.78,20630.4375,28846,14.67,529466,8968,97087440.96875,7998880,40650250975,188933.6732,1866326524035499619292,1043257,1510,119
2018-01-20,1044.949951171875,1167.1099853515625,1044.949951171875,1155.1500244140625,1155.1500244140625,3975190016,23866820,2.08,51085545977,5873,2363.823,20760.9375,27414,14.38,450908,14100,97108201.90625,7998943,42221424863,196739.0047,1776831019809789468505,984489,1318,109
2018-01-21,1155.6800537109375,1155.6800537109375,1021.5,1049.5799560546875,1049.5799560546875,3378089984,24038261,1.38,40356756648,5810,2372.815,20274.65625,26798,14.44,582463,27216,97128476.5625,7998945,41120535667,192489.0949,1323960385411046834611,1006530,1199,65
2018-01-22,1055.3499755859375,1089.0999755859375,930.7410278320312,1003.260009765625,1003.260009765625,3810099968,24249690,1.23,33802546511,5883,2395.157,20566.875,25864,14.31,496789,48136,97149043.4375,7998628,42384341493,197018.312,1196762656913288027486,972911,1224,97
2018-01-23,1004.1699829101562,1023.22998046875,920.5399780273438,986.22900390625,986.22900390625,3556699904,24467661,1.53,39247302060,5898,2399.287,20486.0625,25079,14.37,459297,65956,97169529.5,7998364,42585249220,196608.2455,1439104280078006556759,928494,1182,112
2018-01-24,987.4769897460938,1062.43994140625,965.8079833984376,1058.780029296875,1058.780029296875,3944039936,24692670,1.5,37646911483,5961,2459.967,20575.40625,24566,14.16,438354,71296,97190104.90625,7998790,41116424115,201694.5298,1292593054752972467299,913668,1123,119
2018-01-25,1063.219970703125,1104.6600341796875,1034.739990234375,1056.030029296875,1056.030029296875,4050190080,24832441,1.4,33569002791,5910,2507.603,20339.4375,23671,14.29,358125,49565,97210444.34375,7998366,38694327499,203394.4979,1058460297722427697956,788515,1098,103
2018-01-26,1052.699951171875,1080.5999755859375,996.7839965820312,1055.1700439453125,1055.1700439453125,3617690112,25009246,1.05,28114173259,5910,2500.853,20401.03125,26059,14.24,463444,15548,97230845.375,7998293,40325654323,203454.7751,958758910850724263282,953429,1119,112
2018-01-27,1055.75,1121.97998046875,1042.1199951171875,1107.0699462890625,1107.0699462890625,3002870016,25148337,1.09,27546279427,6004,2485.341,20421.1875,22450,14.04,401484,21348,97251266.5625,7998084,36907616933,202106.5578,816463979895030220521,831992,1022,90
2018-01-28,1111.780029296875,1257.77001953125,1111.780029296875,1246.010009765625,1246.010009765625,5372329984,25307483,1.23,27800189170,6017,2500.394,20563.3125,24197,14.03,419513,27121,97271829.875,7998118,39324531791,204748.658,887823405460725630962,889104,1058,79
2018-01-29,1246.699951171875,1256.699951171875,1169.0799560546875,1182.3599853515625,1182.3599853515625,3715079936,25459912,1.59,37028443300,5925,2591.382,20556.75,25248,14.31,453838,23553,97292386.625,7998334,40261018198,213099.1585,1275091188892739898843,936845,1180,122
2018-01-30,1184.1300048828125,1184.6300048828125,1058.969970703125,1071.1300048828125,1071.1300048828125,4107859968,25635007,1.25,30081646328,5867,2596.25,20304.9375,25224,14.31,433204,30979,97312691.5625,7998034,40864587588,210494.5728,1062581044814676638643,906578,1138,161
2018-01-31,1071.0899658203125,1128.6600341796875,1034.5,1118.31005859375,1118.31005859375,3757560064,25797918,1.35,29402730461,5883,2626.765,20538.375,24902,14.4,435646,24133,97333229.9375,7998107,41266872563,215826.4032,1068648284563711239394,877284,1216,136
2018-02-01,1119.3699951171875,1161.3499755859375,984.8189697265624,1036.7900390625,1036.7900390625,5261680128,25960067,1.58,40436332603,5778,2666.119,20542.125,26328,14.59,487376,12246,97353772.0625,7997985,41536066787,221004.0257,1550754475171311530943,1008759,1384,103
2018-02-02,1035.77001953125,1035.77001953125,757.97998046875,915.7849731445312,915.7849731445312,6713290240,26138087,1.12,35386250064,5865,2711.47,20641.59375,26186,14.43,480521,16202,97374413.65625,7997566,40854960763,224386.69,1202446581711127507322,981133,1285,129
2018-02-03,919.2109985351562,991.9429931640624,847.6900024414062,964.0189819335938,964.0189819335938,3243480064,26279977,1.06,29301000333,5973,2765.665,20319.09375,22592,14.16,387179,39572,97394732.75,7997718,39679298889,223750.0072,887378180489834484329,814486,1017,128
2018-02-04,964.6669921875,969.031982421875,805.0640258789062,834.6820068359375,834.6820068359375,2997090048,26424819,0.87,29029951503,5960,2759.422,20315.4375,22742,14.16,391710,31525,97415048.1875,7997955,38898471198,223628.198,844771117177603385853,800876,1042,137
2018-02-05,834.9580078125,856.64599609375,644.5989990234375,697.9509887695312,697.9509887695312,4269530112,26570206,0.69,26867195837,6025,2786.247,20633.8125,24175,14.0,421744,33022,97435682.0,7997493,40245262197,229317.1819,873209993830719855020,875761,1086,163
2018-02-06,707.7369995117188,796.4390258789062,574.4190063476562,793.1220092773438,793.1220092773438,6518269952,26723286,0.82,27964527864,5926,2787.077,20381.625,24934,14.31,426817,21576,97456063.625,7997730,39381740316,226643.546,925671715837918531901,888219,1100,143
2018-02-07,790.427978515625,851.2000122070312,723.4329833984375,757.0679931640625,757.0679931640625,3896179968,26856354,0.78,26694182218,5913,2837.218,20433.75,22972,14.32,392058,23012,97476497.375,7997852,38974098416,232001.6424,850591810780425278282,818625,1152,139
2018-02-08,755.843017578125,845.0859985351562,755.843017578125,817.8070068359375,817.8070068359375,3708189952,26961829,0.78,24968333160,6002,2821.72,20384.34375,20093,14.03,320196,30479,97496881.71875,7997334,37504769448,229493.3998,654747657376654762391,681344,1025,138
2018-02-09,818.47998046875,884.0040283203125,788.833984375,883.864990234375,883.864990234375,2495820032,27090451,0.78,22856286885,5936,2877.238,20272.125,22095,14.26,370462,26386,97517153.84375,7997095,38742315523,232843.1343,702094308269009454707,789807,1056,144
2018-02-10,882.4669799804688,917.4000244140624,825.5770263671875,860.4149780273438,860.4149780273438,2930530048,27237485,0.76,23836230354,6022,2834.459,20687.71875,22121,14.02,390968,26474,97537841.5625,7997319,40043083880,234466.2002,761995777804930151045,848390,1125,86
2018-02-11,859.2880249023438,859.2880249023438,788.2219848632812,814.6599731445312,814.6599731445312,2486650112,27365692,0.68,21902813565,5955,2950.749,20124.28125,20982,14.26,347349,26970,97557965.84375,7996376,38287873264,236401.4541,646192856431445452291,773496,967,97
2018-02-12,817.5079956054688,875.93701171875,817.5079956054688,868.7069702148438,868.7069702148438,2243450112,27514536,0.67,20824108310,5945,2943.733,20485.96875,22178,14.21,395977,21470,97578451.8125,7997134,38752828307,241154.4129,642814524280485215530,829020,1133,153
2018-02-13,869.2930297851562,870.708984375,828.8369750976562,845.2579956054688,845.2579956054688,2081170048,27636135,0.71,21675219499,5965,2971.561,20444.4375,20432,14.23,337583,23984,97598896.25,7996573,37040485585,242643.0985,631470109460300672230,745822,1090,143
2018-02-14,844.2789916992188,926.4290161132812,844.2789916992188,923.5609741210938,923.5609741210938,2818370048,27756440,0.79,22501126990,5860,2952.817,20052.5625,21848,14.45,356929,26611,97618948.8125,7996785,36680999206,236293.682,642037200275274564971,746384,1054,177
2018-02-15,923.72802734375,951.947998046875,911.1110229492188,936.9760131835938,936.9760131835938,2900100096,27887219,0.76,21565784189,5966,2892.302,20608.40625,21805,14.2,369500,28220,97639557.21875,7996112,38240882715,238380.589,634597078790457506176,777318,1155,139
2018-02-16,934.7860107421876,950.0050048828124,917.8480224609376,944.2100219726562,944.2100219726562,2369449984,28004368,0.8,21590561665,5958,2991.223,20372.25,20711,14.22,312694,29456,97659929.46875,7996526,37933382560,243106.1504,601582134922607254221,704758,1064,160
2018-02-17,944.7479858398438,976.594970703125,940.7540283203124,974.114990234375,974.114990234375,2525720064,28121163,0.86,21836733413,6036,2973.719,20551.125,21891,14.05,318130,28799,97680480.59375,7996281,39190067077,243542.0698,678768793334739828202,772079,1040,90
2018-02-18,973.3489990234376,982.9329833984376,915.4450073242188,923.9210205078124,923.9210205078124,2567290112,28226493,0.93,23119908681,5984,3003.822,20346.09375,20735,14.12,314609,26517,97700826.6875,7996018,39397382859,243539.0262,766145047919865922075,756092,1021,107
2018-02-19,921.6680297851562,957.7769775390624,921.5540161132812,943.864990234375,943.864990234375,2169019904,28350793,0.76,19905796465,5898,2976.958,20424.75,21811,14.34,356303,32270,97721251.4375,7996493,39606612657,242911.4767,656179260443436593806,811384,1152,125
2018-02-20,943.5670166015624,965.2650146484376,892.9539794921875,895.3709716796875,895.3709716796875,2545260032,28480334,0.74,20246730594,5814,2932.875,20407.3125,24413,14.42,378454,11220,97741658.75,7996977,41973901118,239653.9119,745416963641881496807,886897,1246,150
2018-02-21,894.135009765625,912.375,830.56298828125,849.9710083007812,849.9710083007812,2531729920,28585465,0.73,19358082715,5849,2911.436,20672.4375,23307,14.37,351755,8560,97762331.1875,7997205,40847542931,241642.47,741308287976547281988,850504,1322,128
2018-02-22,849.2620239257812,875.926025390625,802.6680297851562,812.844970703125,812.844970703125,2150370048,28680956,0.65,17902757911,5873,2981.197,20401.21875,21747,14.4,329592,10870,97782732.40625,7996379,38837227832,243671.4308,614720011616644790837,761893,1189,130
2018-02-23,811.5850219726562,886.3179931640625,794.791015625,864.1890258789062,864.1890258789062,2334820096,28775344,0.73,18833737841,5926,2967.712,20666.25,20793,14.25,315850,11320,97803398.65625,7997181,37991211338,245866.6703,626411385520844402743,733084,1232,117
2018-02-24,861.593017578125,879.531005859375,818.5499877929688,840.5150146484375,840.5150146484375,1926579968,28856925,0.71,19384760070,5850,2974.925,20481.0,21265,14.4,282273,7206,97823879.65625,7997429,38209268440,244536.0463,626790309264322518916,732861,1252,67
2018-02-25,839.458984375,853.14599609375,822.3809814453125,844.8099975585938,844.8099975585938,1646960000,28933793,0.67,16760068675,5858,3096.446,20215.03125,20566,14.39,282268,8798,97844094.6875,7996610,37805002395,250331.8931,548954074265911231622,690582,1127,120
2018-02-26,845.2780151367188,880.3920288085938,842.3189697265625,869.3150024414062,869.3150024414062,2044480000,29035941,0.64,17771487138,5803,3030.533,20335.3125,21652,14.54,350654,15718,97864430.0,7997155,37390079297,247528.6317,546312001807188308268,737453,1254,207
2018-02-27,870.364990234375,896.2589721679688,867.0969848632812,878.2650146484375,878.2650146484375,2053980032,29143407,0.71,17894714377,5865,2978.767,20412.75,20964,14.32,334755,18436,97884842.75,7996273,37544097966,243300.4607,564395121085297778998,694583,1192,159
2018-02-28,877.9340209960938,890.1079711914062,855.1240234375,855.198974609375,855.198974609375,1963980032,29244590,0.89,20187807483,5898,3052.568,20569.125,21593,14.25,358559,12593,97905411.875,7997168,39310780770,252048.8658,749088778484977121980,720368,1236,170
2018-03-01,856.0120239257812,880.302001953125,851.9199829101562,872.2000122070312,872.2000122070312,1868519936,29342159,0.73,18473527342,5879,3103.058,20387.15625,20663,14.37,328359,12212,97925799.03125,7996704,37659539662,253200.9448,571259398160711421777,684404,1171,123
2018-03-02,871.7639770507812,876.3779907226562,852.4219970703125,856.85302734375,856.85302734375,1894419968,29441465,0.84,20451455718,5899,3077.244,20674.96875,22550,14.25,336320,19933,97946474.0,7997108,39983716238,255012.3761,734409679953660464312,744666,1261,107
2018-03-03,856.7109985351562,868.4539794921875,855.2069702148438,857.2249755859375,857.2249755859375,1699369984,29532061,0.65,16322757085,5949,3190.815,20435.8125,21173,14.22,294134,14992,97966909.8125,7996663,37865237862,260398.6003,508960376279591569121,673465,1102,101
2018-03-04,856.1859741210938,867.9500122070312,840.280029296875,866.677978515625,866.677978515625,1697939968,29606571,0.74,17306576278,5881,3140.164,20220.28125,20794,14.33,273683,12411,97987130.09375,7997235,38730214278,253539.203,553921798490833112829,643241,1095,125
2018-03-05,866.8460083007812,869.9199829101562,853.52001953125,853.6840209960938,853.6840209960938,1898489984,29698652,0.72,19642692604,5885,3135.226,20319.375,22566,14.36,342785,14370,98007449.46875,7996637,38793616163,254483.1024,633967897090789707539,752756,1128,137
2018-03-06,853.8170166015625,853.8170166015625,809.9310302734375,816.9509887695312,816.9509887695312,1943069952,29795196,0.59,18179260115,5890,3118.411,20444.15625,21623,14.37,345762,17481,98027893.625,7997133,37307686369,255139.4372,516093938893652731544,712591,1179,151
2018-03-07,816.27099609375,825.6069946289062,726.5469970703125,752.8309936523438,752.8309936523438,2175419904,29898169,0.58,19767121442,5915,3194.249,20616.9375,22824,14.26,448020,17719,98048510.5625,7997476,38466490967,263414.6349,610123386230881750207,783757,1210,124
2018-03-08,752.5700073242188,773.7670288085938,696.1690063476562,704.5960083007812,704.5960083007812,1891640064,29990051,0.55,18357044883,5856,3237.862,20300.34375,21478,14.42,329913,15346,98068810.90625,7997092,37448073374,262514.1983,540633566535207195133,690139,1149,127
2018-03-09,702.197021484375,729.156005859375,648.1069946289062,728.916015625,728.916015625,2233019904,30085221,0.56,17752199400,5898,3155.884,20374.3125,20374,14.33,317341,14909,98089185.21875,7997539,37016588949,256561.6774,500781516992979558637,650058,1126,123
2018-03-10,730.1599731445312,748.031005859375,682.6950073242188,686.8900146484375,686.8900146484375,1532960000,30172018,0.46,14790736580,5893,3166.735,20465.90625,18862,14.3,296475,15759,98109651.125,7997158,36078405981,259056.4904,397480635309803042138,591377,1175,114
2018-03-11,685.31201171875,735.8309936523438,668.1229858398438,723.3389892578125,723.3389892578125,1562680064,30244635,0.43,13799398206,5957,3148.891,20527.6875,18612,14.14,270699,14174,98130178.8125,7996944,34925525031,257997.7068,361572810783516851604,608899,1122,101
2018-03-12,724.406005859375,742.5139770507812,683.2680053710938,699.8309936523438,699.8309936523438,1764999936,30320043,0.53,15351654962,5823,3190.981,20360.4375,21668,14.42,312269,7374,98150539.25,7996625,37215624308,259747.3582,513422000331515920608,677908,1210,147
2018-03-13,698.1530151367188,713.7349853515625,682.3499755859375,690.8270263671875,690.8270263671875,1425959936,30409537,0.39,13206717876,5865,3176.689,20381.625,20946,14.43,319563,11013,98170920.875,7997047,35427163435,259172.212,391731498948579854369,699093,1184,137
2018-03-14,691.218994140625,702.7839965820312,594.0999755859375,614.291015625,614.291015625,1810560000,30505408,0.39,14203805847,5843,3135.698,20411.53125,20106,14.41,342301,14377,98191332.40625,7996306,35522019946,256444.9328,421588644264632603220,671198,1223,137
2018-03-15,614.8389892578125,620.6160278320312,579.5050048828125,611.3040161132812,611.3040161132812,1770460032,30599235,0.37,14353164971,5881,3160.925,20494.3125,20056,14.32,319299,16444,98211826.71875,7997122,35374686934,259568.9864,393576583529218744485,654531,1214,125
2018-03-16,611.7780151367188,623.1680297851562,587.8619995117188,601.666015625,601.666015625,1417350016,30687507,0.39,16340801409,5918,3273.412,20533.40625,19502,14.24,300746,10377,98232360.125,7996821,34947118314,268730.4354,420405332256286036893,654584,1175,137
2018-03-17,601.677978515625,609.1510009765625,549.0960083007812,552.7789916992188,552.7789916992188,1267810048,30756717,0.29,12252599210,5856,3261.562,20413.875,17376,14.46,272699,3922,98252774.0,7996541,31445915711,266964.9124,312269060195462190619,593203,1216,105
2018-03-18,551.6400146484375,551.6400146484375,460.0880126953125,538.6439819335938,538.6439819335938,2685499904,30844131,0.29,12747853336,5933,3265.568,20333.0625,20197,14.33,309524,4099,98273107.0625,7996742,36562436097,264836.0208,363787779257323383601,684094,1074,75
2018-03-19,546.6259765625,558.0999755859375,519.1229858398438,556.7260131835938,556.7260131835938,2046790016,30927180,0.3,13093728143,5961,3287.244,20309.90625,20642,14.23,347729,5889,98293416.96875,7996874,35802695120,265871.0509,377053890281894596370,703891,1027,138
2018-03-20,556.7219848632812,567.0900268554688,521.2039794921875,557.1749877929688,557.1749877929688,1833680000,31009221,0.32,13429840214,5959,3281.437,20410.3125,20067,14.19,310437,15077,98313827.28125,7996569,34824000498,267110.5194,379918837075470956713,661791,1074,128
2018-03-21,559.0999755859375,589.6069946289062,550.572021484375,561.7319946289062,561.7319946289062,1781270016,31105483,0.36,14142299137,5934,3261.279,20297.90625,20630,14.21,322853,27734,98334125.1875,7996538,36536924121,263506.8368,442726380124657663598,697872,1047,116
2018-03-22,562.10302734375,577.5659790039062,523.0889892578125,539.7020263671875,539.7020263671875,1523459968,31201994,0.37,14406721931,6014,3225.445,20483.90625,17883,14.02,305757,35935,98354609.09375,7996860,33771872051,263150.0403,426379987300774751911,619453,1035,112
2018-03-23,539.864013671875,540.4869995117188,512.1270141601562,539.6190185546875,539.6190185546875,1596349952,31317435,0.36,15620447607,5968,3284.345,20231.4375,18847,14.22,362118,35325,98374840.53125,7996364,34522177147,264344.1817,450096131193212576042,677103,986,142
2018-03-24,542.572021484375,545.3820190429688,526.0800170898438,526.4390258789062,526.4390258789062,1300009984,31405365,0.32,13781856544,6058,3218.749,20524.6875,16599,13.98,323999,28438,98395365.21875,7995834,32878378111,262566.4697,380876658324464577546,613203,990,74
2018-03-25,522.7030029296875,535.8209838867188,515.6589965820312,524.2869873046875,524.2869873046875,1151170048,31479764,0.33,13537750854,6024,3264.568,20330.0625,14982,14.12,240239,25229,98415695.28125,7996187,31986241666,263810.3782,333965328266451240131,526372,958,73
2018-03-26,524.2869873046875,526.3790283203125,470.4400024414063,489.9509887695313,489.9509887695313,1638880000,31561427,0.34,18175711428,6004,3333.441,20432.53125,17841,14.11,299394,16691,98436127.8125,7995999,31967319199,270957.8644,434589110834609434746,626615,1019,171
2018-03-27,489.5899963378906,491.4590148925781,449.9710083007813,450.1159973144531,450.1159973144531,1617939968,31634286,0.28,14361185569,5923,3274.586,20270.15625,17230,14.31,277447,12902,98456397.96875,7996119,30405543514,264771.4928,360733891105136238976,584055,1063,150
2018-03-28,450.2909851074219,466.21099853515625,444.8609924316406,446.2789916992188,446.2789916992188,1514179968,31693884,0.28,14632876426,5949,3258.303,20352.9375,17283,14.17,264748,5615,98476750.90625,7995329,29579341741,264397.7036,367473352732869271841,579858,1062,172
2018-03-29,448.0750122070313,450.81298828125,385.81298828125,385.9679870605469,385.9679870605469,1970230016,31758488,0.26,15636728747,5867,3183.492,20400.1875,17508,14.38,286067,5968,98497151.09375,7996294,30620605384,259874.6018,388418603829586580887,583673,1186,123
2018-03-30,385.9049987792969,409.9289855957031,368.6329956054688,394.6449890136719,394.6449890136719,1878130048,31834107,0.22,12774734071,5938,3211.951,20493.375,18457,14.24,304059,11467,98517644.46875,7995868,33817911220,262829.8108,353292965848521851638,633616,1132,118
2018-03-31,395.0039978027344,418.4679870605469,392.9530029296875,396.4570007324219,396.4570007324219,1323920000,31895242,0.19,11477477292,6050,3189.076,20463.46875,17025,14.01,259653,11507,98538107.9375,7995317,33628710263,259223.1258,281163320479824931316,584396,973,91
2018-04-01,397.2539978027344,400.5280151367188,363.8049926757813,379.6069946289063,379.6069946289063,1256930048,31971213,0.17,11102468465,6016,3239.618,20202.375,15893,14.11,242924,28623,98558310.3125,7995829,32806978500,259619.4056,250986521768595069414,545141,908,77
2018-04-02,379.6990051269531,395.1709899902344,377.5929870605469,386.4249877929688,386.4249877929688,1102259968,32052702,0.2,12126196454,6094,3197.879,20465.25,16871,13.92,273669,30365,98578775.5625,7995427,34275278877,259753.6379,308536535493142761883,598505,924,157
2018-04-03,387.31201171875,418.9679870605469,383.5320129394531,416.89300537109375,416.89300537109375,1363399936,32145055,0.21,12293014582,5999,3130.326,20389.59375,19076,14.12,297313,26114,98599165.15625,7995928,36638070285,253904.2585,332168332064339794709,645977,1009,185
2018-04-04,416.4849853515625,417.4719848632813,375.30999755859375,380.5429992675781,380.5429992675781,1287730048,32259224,0.17,10971643800,6001,3176.982,20299.6875,18676,14.17,278604,48725,98619464.84375,7996559,38069223989,256180.9285,283251214704586114607,628441,966,177
2018-04-05,379.9469909667969,387.7160034179688,369.8160095214844,383.2319946289063,383.2319946289063,1210680064,32388636,0.27,15470303694,6056,3151.226,20599.40625,19496,14.01,323318,48851,98640064.25,7995770,38406031856,257751.3129,488359096954945043288,695871,1011,127
2018-04-06,382.7309875488281,385.1950073242188,366.9110107421875,370.2850036621094,370.2850036621094,967105984,32511990,0.2,13576704140,6051,3256.2,20433.0,17769,14.01,297370,50295,98660497.25,7995448,39892595936,264227.025,352355026596937228834,647981,960,135
2018-04-07,370.3800048828125,393.0589904785156,369.9360046386719,385.3139953613281,385.3139953613281,951475008,32602934,0.17,10753965447,6049,3235.885,20253.0,15831,14.06,257955,30618,98680750.25,7995610,35226156928,259807.1339,242705023866295812552,535865,888,104
2018-04-08,385.7430114746094,402.5899963378906,385.60198974609375,400.5079956054688,400.5079956054688,948488000,32695521,0.19,10486377770,6058,3191.373,20360.34375,17233,13.97,277445,24732,98701110.59375,7995932,36718092042,257932.3909,282433505171212046207,595733,925,121
2018-04-09,400.8569946289063,429.2510070800781,390.6099853515625,398.5260009765625,398.5260009765625,1478390016,32781580,0.2,11897226799,5995,3088.964,20294.625,18630,14.21,300919,14296,98721405.21875,7995328,36420879261,249655.5258,307438390275924637340,609799,988,178
2018-04-10,399.4110107421875,415.8880004882813,393.8789978027344,414.2430114746094,414.2430114746094,1196000000,32861102,0.21,12186519151,6073,3135.858,20535.09375,17582,13.93,274869,18954,98741940.3125,7994995,34498152250,255877.335,292820208814272275018,571388,977,188
2018-04-11,415.0239868164063,430.5400085449219,412.4710083007813,430.5400085449219,430.5400085449219,1439040000,32943208,0.23,12413186820,5962,3146.615,20236.40625,18496,14.23,283631,23061,98762176.71875,7995464,36167887453,253513.7145,326021987300329802176,609102,999,125
2018-04-12,430.1610107421875,493.0580139160156,417.4129943847656,492.9410095214844,492.9410095214844,2519360000,33033347,0.27,13472050250,5898,3131.514,20198.71875,21244,14.39,320576,14571,98782375.4375,7996310,38944530354,252079.5961,378876589769982915613,692606,1057,144
2018-04-13,493.1600036621094,526.469970703125,482.6589965820313,492.7349853515625,492.7349853515625,2419249920,33131706,0.3,15622290969,5923,3085.986,20633.15625,21136,14.21,325286,22202,98803008.59375,7995802,39941881291,254808.1705,442272519664336551117,730344,1211,104
2018-04-14,492.5799865722656,512.0239868164062,488.2789916992188,501.4779968261719,501.4779968261719,1519079936,33212094,0.26,12185010900,5917,3132.315,20388.65625,18148,14.29,275453,23234,98823397.25,7995440,37051422552,255080.6519,317022299922293383113,611188,1119,108
2018-04-15,502.8800048828125,531.7020263671875,502.8800048828125,531.7020263671875,531.7020263671875,1726089984,33292753,0.25,11501339825,5939,3137.467,20396.8125,18672,14.18,281542,14926,98843794.0625,7995513,37279688415,255100.7545,293300030526337773382,619985,1086,131
2018-04-16,532.073974609375,534.197021484375,500.25,511.1470031738281,511.1470031738281,1758979968,33380441,0.26,11892614029,5932,3113.712,20585.34375,20768,14.26,299241,26727,98864379.40625,7996201,41367262885,256052.3846,333970774931710310111,664402,1173,164
2018-04-17,511.1449890136719,518.031005859375,502.5639953613281,502.8940124511719,502.8940124511719,1760359936,33473548,0.24,12173043612,5835,3132.796,20383.875,22300,14.39,319361,16832,98884763.28125,7996298,40466251221,255808.7177,359839165635726830096,742823,1220,145
2018-04-18,503.3089904785156,525.0919799804688,503.0450134277344,524.7890014648438,524.7890014648438,1762940032,33572707,0.32,14288533754,5795,3078.159,20251.5,22474,14.55,304728,26578,98905014.78125,7997089,41752401881,249352.2209,421581471854276217448,703293,1204,128
2018-04-19,524.0380249023438,567.8889770507812,523.2620239257812,567.8889770507812,567.8889770507812,2256869888,33678767,0.31,12808754360,5810,3098.361,20663.15625,25206,14.51,337828,14846,98925677.9375,7996634,42227790268,256511.2913,445072974679742331215,814318,1343,143
2018-04-20,567.989013671875,618.7150268554688,560.2830200195312,615.718017578125,615.718017578125,2849469952,33789195,0.33,12534360242,5715,3070.112,20348.25,26386,14.71,354452,11271,98946026.1875,7996506,41929292299,250405.9833,445012554683672062586,832220,1332,122
2018-04-21,616.0040283203125,621.8880004882812,578.5499877929688,605.39501953125,605.39501953125,2612460032,33941430,0.28,11341532081,5883,3168.246,20539.59375,21672,14.37,363413,44753,98966565.78125,7997111,40430887565,259913.5162,347810312738837118592,746104,1205,73
2018-04-22,606.1190185546875,640.7670288085938,593.8690185546875,621.8599853515625,621.8599853515625,2426269952,34067461,0.3,11663977885,5902,3146.736,20453.25,23074,14.31,377403,34693,98987019.03125,7996738,40830020164,256619.2584,357656973437309746603,748858,1144,74
2018-04-23,621.198974609375,646.7000122070312,621.0349731445312,642.5479736328125,642.5479736328125,2386830080,34178512,0.31,12244561688,5776,3181.241,20476.125,24241,14.58,400340,24762,99007495.15625,7996422,40462293418,260832.2833,390663517807491230834,802870,1308,156
