Time,BTC average computing power of the entire network,Price
2017-10-02,8.1414860526021868E18,4409.32470703
2017-10-03,8.5343628313902428E18,4317.47949219
2017-10-04,8.6245711951323904E18,4229.35546875
2017-10-05,8.2640103432695081E18,4328.41308594
2017-10-06,8.1679427807409459E18,4370.80566406
2017-10-07,8.2018302620066181E18,4426.89355469
2017-10-08,8.6599981616632617E18,4610.47851563
2017-10-09,8.6996367684290509E18,4772.02197266
2017-10-10,8.5963805422950943E18,4781.99462891
2017-10-11,8.6413881699294546E18,4826.47607422
2017-10-12,9.0080533100895089E18,5446.90625
2017-10-13,8.642201643176833E18,5647.21044922
2017-10-14,8.5149336258038907E18,5831.78955078
2017-10-15,8.645917906529921E18,5678.18603516
2017-10-16,8.8912363958547722E18,5725.59472656
2017-10-17,9.1983685260266947E18,5605.50830078
2017-10-18,9.243841462628162E18,5590.69384766
2017-10-19,9.483398826050922E18,5708.52148438
2017-10-20,1.0270503529606744E19,6011.45166016
2017-10-21,1.0074892087049384E19,6031.59570313
2017-10-22,9.949795827911442E18,6008.42236328
2017-10-23,9.95482339098228E18,5930.31835938
2017-10-24,1.021369299065316E19,5526.63964844
2017-10-25,1.0278814695115033E19,5750.80419922
2017-10-26,1.0572099626142353E19,5904.82568359
2017-10-27,1.0145605445862074E19,5780.90332031
2017-10-28,9.641936599614708E18,5753.09082031
2017-10-29,9.453741209361342E18,6153.85351563
2017-10-30,9.567202209436148E18,6130.52880859
2017-10-31,9.753183478522505E18,6468.40429688
2017-11-01,9.64797712463596E18,6767.31494141
2017-11-02,9.716433531250485E18,7078.5
2017-11-03,9.636909572600152E18,7207.76074219
2017-11-04,9.605151896226902E18,7379.94775391
2017-11-05,1.0149001155195333E19,7407.40527344
2017-11-06,1.0164532746627226E19,7022.75683594
2017-11-07,1.0006704915825435E19,7144.37939453
2017-11-08,1.0292151365308258E19,7459.69482422
2017-11-09,1.0133370025986877E19,7143.58056641
2017-11-10,1.0116605303472554E19,6618.13964844
2017-11-11,9.868472742060816E18,6357.60205078
2017-11-12,9.1085607284001915E18,5950.07275391
2017-11-13,8.9560333497447148E18,6559.49121094
2017-11-14,8.8043702205703475E18,6635.74853516
2017-11-15,8.6998201070656E18,7315.54003906
2017-11-16,8.6089931036469053E18,7871.69238281
2017-11-17,8.6715864671135724E18,7708.99462891
2017-11-18,8.6591547968060774E18,7790.15234375
2017-11-19,1.002962736043745E19,8036.4921875
2017-11-20,1.0252710287553917E19,8200.64160156
2017-11-21,1.0706191119124607E19,8071.2578125
2017-11-22,1.0944866443823722E19,8253.55273438
2017-11-23,1.0780280784578986E19,8038.7734375
2017-11-24,1.0884185430180596E19,8253.68652344
2017-11-25,1.078902918189987E19,8790.91796875
2017-11-26,1.086207723430231E19,9330.5546875
2017-11-27,1.0627374884775164E19,9818.34863281
2017-11-28,1.0436457642812176E19,10058.77832031
2017-11-29,1.0803917853087525E19,9888.61328125
2017-11-30,1.0788452395487717E19,10233.57910156
2017-12-01,1.1019568100764455E19,10975.578125
2017-12-02,1.122886285197403E19,11074.56347656
2017-12-03,1.131415213841124E19,11323.22460938
2017-12-04,1.154170168406296E19,11657.18066406
2017-12-05,1.164965079867728E19,11916.74511719
2017-12-06,1.1965379637921585E19,14291.52539063
2017-12-07,1.201811257916884E19,17899.65039063
2017-12-08,1.2101835889270622E19,16569.42578125
2017-12-09,1.2387661403442366E19,15178.22265625
2017-12-10,1.2629533532090501E19,15455.44042969
2017-12-11,1.286086016982455E19,16936.76171875
2017-12-12,1.2777580644576635E19,17415.37890625
2017-12-13,1.2996732093186499E19,16408.16796875
2017-12-14,1.353541584758093E19,16564.01171875
2017-12-15,1.3684508057149467E19,17706.88867188
2017-12-16,1.3566689199198292E19,19497.359375
2017-12-17,1.378292721895655E19,19140.75585938
2017-12-18,1.410908018523833E19,19114.22070313
2017-12-19,1.4209424773396589E19,17776.66210938
2017-12-20,1.4029809632496271E19,16624.63671875
2017-12-21,1.3656547456554807E19,15802.85449219
2017-12-22,1.3605056522336838E19,13831.80957031
2017-12-23,1.3687522402270368E19,14699.17578125
2017-12-24,1.3586676572116593E19,13925.77832031
2017-12-25,1.345651935635447E19,14026.61523438
2017-12-26,1.3185024740994988E19,16099.80175781
2017-12-27,1.341140947776826E19,15838.47363281
2017-12-28,1.3558074766895737E19,14606.52832031
2017-12-29,1.3735659777799365E19,14656.21875
2017-12-30,1.3784035381952215E19,12952.15527344
2017-12-31,1.3973742464442327E19,14156.44140625
2018-01-01,1.44389773910357E19,13657.23046875
2018-01-02,1.4807880074647919E19,14982.1015625
2018-01-03,1.4742478737101812E19,15200.98925781
2018-01-04,1.5384259112372595E19,15599.18066406
2018-01-05,1.5325099378504743E19,17429.51171875
2018-01-06,1.5229790170540587E19,17526.96289063
2018-01-07,1.5509077175497357E19,16477.58789063
2018-01-08,1.5345792867778157E19,15170.08398438
2018-01-09,1.5749431732348803E19,14595.42480469
2018-01-10,1.5673934044937753E19,14973.32617188
2018-01-11,1.6039644839307686E19,13405.80078125
2018-01-12,1.6138846688693633E19,13980.63378906
2018-01-13,1.6581042497509695E19,14360.15917969
2018-01-14,1.6709961093343298E19,13771.95605469
2018-01-15,1.671134747688224E19,13819.82910156
2018-01-16,1.6658843229326424E19,11490.54980469
2018-01-17,1.7212416314348001E19,11188.62304688
2018-01-18,1.7410709588316936E19,11474.91796875
2018-01-19,1.7366900521845613E19,11607.44042969
2018-01-20,1.8239082686289992E19,12899.20703125
2018-01-21,1.877566518073315E19,11600.13085938
2018-01-22,1.9163821833979556E19,10931.43261719
2018-01-23,1.9609223912581415E19,10868.37597656
2018-01-24,1.9514640559404933E19,11359.38378906
2018-01-25,1.9742646128754352E19,11259.43945313
2018-01-26,1.949497439518951E19,11171.40136719
2018-01-27,1.96888931939652E19,11440.69140625
2018-01-28,1.9311065788083147E19,11786.34570313
2018-01-29,1.9281664433446035E19,11296.40234375
2018-01-30,2.01102688792593E19,10106.328125
2018-01-31,1.980341569565956E19,10221.125
2018-02-01,1.9446218670597214E19,9170.54394531
2018-02-02,1.9742284465336156E19,8830.74902344
2018-02-03,1.9850186513273483E19,9174.9140625
2018-02-04,2.002922678866801E19,8277.01367188
2018-02-05,2.063874401343085E19,6955.27099609
2018-02-06,2.147530263530202E19,7753.99951172
2018-02-07,2.173166516570243E19,7621.30371094
2018-02-08,2.16033038266308E19,8265.5859375
2018-02-09,2.1210983385086763E19,8736.98046875
2018-02-10,2.093249049967891E19,8621.89550781
2018-02-11,2.0861702427793756E19,8129.97363281
2018-02-12,2.0632098166402167E19,8926.57128906
2018-02-13,2.1030508400144617E19,8598.30859375
2018-02-14,2.1477399819083887E19,9494.62695313
2018-02-15,2.1803698625379406E19,10166.39746094
2018-02-16,2.222292714864422E19,10233.91796875
2018-02-17,2.256959114226925E19,11112.65820313
2018-02-18,2.2487297466372424E19,10551.76464844
2018-02-19,2.2465337492421026E19,11225.31054688
2018-02-20,2.1849395178869694E19,11403.67578125
2018-02-21,2.2090562699502916E19,10690.40722656
2018-02-22,2.291038441218623E19,10004.99609375
2018-02-23,2.268734642764509E19,10301.09765625
2018-02-24,2.266050509334536E19,9813.07226563
2018-02-25,2.275084146474202E19,9664.73242188
2018-02-26,2.2753583122257007E19,10366.6640625
2018-02-27,2.3030119142079414E19,10725.5625
2018-02-28,2.2987872263965635E19,10397.93554688
2018-03-01,2.295342542923836E19,10950.98632813
2018-03-02,2.3571380371764675E19,11086.43554688
2018-03-03,2.3887460412452205E19,11489.72851563
2018-03-04,2.3959815219522474E19,11512.57421875
2018-03-05,2.4055303681830777E19,11573.27929688
2018-03-06,2.3860152083109425E19,10779.85449219
2018-03-07,2.4881933464380604E19,9965.5703125
2018-03-08,2.494410802181658E19,9395.00878906
2018-03-09,2.5014895291158934E19,9337.54785156
2018-03-10,2.463714716742713E19,8866.00195313
2018-03-11,2.4520153632555962E19,9578.62988281
2018-03-12,2.5199261423986614E19,9205.1171875
2018-03-13,2.5467019033266823E19,9194.84960938
2018-03-14,2.5017344296272175E19,8269.80566406
2018-03-15,2.4591336522573005E19,8300.85742188
2018-03-16,2.457915986312617E19,8338.35449219
2018-03-17,2.5142957977078817E19,7916.88085938
2018-03-18,2.4874778927298507E19,8223.68164063
2018-03-19,2.498531112260162E19,8630.64746094
2018-03-20,2.4330845766439264E19,8913.46875
2018-03-21,2.4726896905920893E19,8929.28027344
2018-03-22,2.5129831109263815E19,8728.46777344
2018-03-23,2.4591991044168008E19,8879.61914063
2018-03-24,2.4819558795497034E19,8668.1171875
2018-03-25,2.478933715524534E19,8495.78027344
2018-03-26,2.4452905699865883E19,8209.39550781
2018-03-27,2.4873699538337677E19,7833.04150391
2018-03-28,2.4798194766435815E19,7954.48242188
2018-03-29,2.485996345288203E19,7165.69970703
2018-03-30,2.564807019244313E19,6890.51953125
2018-03-31,2.5152572978230514E19,6973.53222656
2018-04-01,2.5472064690589237E19,6844.22753906
2018-04-02,2.5868921890226987E19,7083.79980469
2018-04-03,2.6128589847581463E19,7456.10742188
2018-04-04,2.637620363625065E19,6853.84179688
2018-04-05,2.646438342495006E19,6811.47314453
2018-04-06,2.608830756993201E19,6636.32128906
2018-04-07,2.740766028394483E19,6911.09472656
2018-04-08,2.7304386115305054E19,7023.5234375
2018-04-09,2.7673975597476794E19,6770.7265625
2018-04-10,2.7131958804650856E19,6834.75976563
2018-04-11,2.769414319374372E19,6968.32373047
2018-04-12,2.7772317348939964E19,7889.24951172
2018-04-13,2.778963081163971E19,7895.95849609
2018-04-14,2.778219111266741E19,7986.23730469
2018-04-15,2.7614530703940227E19,8329.10742188
2018-04-16,2.8079283228369617E19,8058.67236328
2018-04-17,2.8177555798359384E19,7902.09082031
2018-04-18,2.8526975450213052E19,8163.42138672
2018-04-19,2.9466561644596236E19,8294.30859375
2018-04-20,2.994340244514161E19,8845.83300781
2018-04-21,2.97832488939627E19,8895.578125
2018-04-22,3.0059772777740616E19,8802.45507813
2018-04-23,3.048476959269368E19,8930.87597656
2018-04-24,3.0185874335742E19,9697.5
2018-04-25,2.951847458315723E19,8845.74121094
2018-04-26,2.8512074340240978E19,9281.50683594
2018-04-27,2.786074630214682E19,8987.0546875
2018-04-28,2.7504137696245563E19,9348.48242188
2018-04-29,2.782000091019484E19,9419.08398438
2018-04-30,2.7807563084954903E19,9240.5546875
2018-05-01,2.8268060969071264E19,9119.01464844
2018-05-02,2.8677350124592566E19,9235.92285156
2018-05-03,2.9358202007974547E19,9743.86035156
2018-05-04,2.9798744796371866E19,9700.76367188
2018-05-05,3.010267905290753E19,9858.15332031
2018-05-06,2.9807365302940123E19,9654.80273438
2018-05-07,2.94907941195287E19,9373.00878906
2018-05-08,2.89645389517199E19,9234.81640625
2018-05-09,2.9391388905872482E19,9325.17871094
2018-05-10,2.984424997939667E19,9043.94042969
2018-05-11,2.907653328632682E19,8441.48828125
2018-05-12,2.9651887289564234E19,8504.890625
2018-05-13,3.017387892670015E19,8723.94335938
2018-05-14,2.9491560428312617E19,8716.78515625
2018-05-15,3.014818119789727E19,8510.38378906
2018-05-16,3.04089784786726E19,8368.83203125
2018-05-17,3.0722180131633336E19,8094.31738281
2018-05-18,3.0768363382630994E19,8250.97070313
2018-05-19,3.0558102889607533E19,8247.18164063
2018-05-20,3.064229045497846E19,8513.24902344
2018-05-21,3.07479028191188E19,8418.9921875
2018-05-22,3.1497843768318382E19,8041.77636719
2018-05-23,3.056429806698964E19,7557.82177734
2018-05-24,3.127239177654317E19,7587.34082031
2018-05-25,3.223080059578838E19,7480.14160156
2018-05-26,3.2200639238859076E19,7355.87646484
2018-05-27,3.3641851588272968E19,7368.21826172
2018-05-28,3.3244562666084094E19,7135.99169922
2018-05-29,3.400318704543422E19,7472.59472656
2018-05-30,3.3884299501584384E19,7406.51806641
2018-05-31,3.422069035889618E19,7494.16894531
2018-06-01,3.404176289124584E19,7541.45019531
2018-06-02,3.45369100740296E19,7643.45214844
2018-06-03,3.4537421834308674E19,7722.52539063
2018-06-04,3.5218314998033035E19,7514.47265625
2018-06-05,3.64372628179211E19,7633.75585938
2018-06-06,3.6442635136044773E19,7653.984375
2018-06-07,3.6151680415621673E19,7678.2421875
2018-06-08,3.6180541367124947E19,7624.91992188
2018-06-09,3.6728045870266954E19,7531.97949219
2018-06-10,3.62904745285096E19,6786.02148438
2018-06-11,3.50964215755847E19,6906.91699219
2018-06-12,3.4771666759188988E19,6582.35546875
2018-06-13,3.468434799240492E19,6349.90283203
2018-06-14,3.5351525549961777E19,6675.35058594
2018-06-15,3.4813845979596993E19,6456.58496094
2018-06-16,3.5500315530983195E19,6550.16064453
2018-06-17,3.731205278239608E19,6499.26904297
2018-06-18,3.7808400151111655E19,6734.81591797
2018-06-19,3.820273445131296E19,6769.9375
2018-06-20,3.876103657146881E19,6776.54638672
2018-06-21,4.026725199450795E19,6729.74072266
2018-06-22,3.964544583828952E19,6083.69189453
2018-06-23,3.9103649830045426E19,6162.47851563
2018-06-24,4.049201519778395E19,6173.22753906
2018-06-25,4.078883363240369E19,6249.18261719
2018-06-26,4.0473641285151924E19,6093.67138672
2018-06-27,3.933085935683229E19,6157.1328125
2018-06-28,3.835522066558463E19,5903.43994141
2018-06-29,3.812347148754164E19,6218.29980469
2018-06-30,3.772723324022018E19,6404.0
2018-07-01,3.659789538456878E19,6385.81982422
2018-07-02,3.6245780693861085E19,6614.18017578
2018-07-03,3.5812014924173623E19,6529.58984375
2018-07-04,3.566916949980232E19,6597.54980469
2018-07-05,3.613868999629942E19,6639.14013672
2018-07-06,3.6678275783067705E19,6673.5
2018-07-07,3.736014094798455E19,6856.93017578
2018-07-08,3.786176205550506E19,6773.87988281
2018-07-09,3.774350342686589E19,6741.75
2018-07-10,3.889517977997492E19,6329.95019531
2018-07-11,3.91754322157837E19,6394.70996094
2018-07-12,3.924859841105498E19,6228.81005859
2018-07-13,3.890286877647864E19,6238.04980469
2018-07-14,3.810578114113028E19,6276.12011719
2018-07-15,3.739554228713364E19,6359.64013672
2018-07-16,3.674033649371813E19,6741.75
2018-07-17,3.683416565305221E19,7321.04003906
2018-07-18,3.711966520988527E19,7370.77978516
2018-07-19,3.801663314651291E19,7466.85986328
2018-07-20,3.9340912641529274E19,7354.12988281
2018-07-21,3.9573060606908015E19,7419.29003906
2018-07-22,4.046474993820702E19,7418.49023438
2018-07-23,4.228392732147455E19,7711.10986328
2018-07-24,4.232407731268279E19,8424.26953125
2018-07-25,4.196442793614644E19,8181.39013672
2018-07-26,4.1823131984570745E19,7951.58007813
2018-07-27,4.188595165318146E19,8165.00976563
2018-07-28,4.2346060358132924E19,8192.15039063
2018-07-29,4.24561500888235E19,8218.45996094
2018-07-30,4.215442145009838E19,8180.47509766
2018-07-31,4.24402424744974E19,7780.44335938
2018-08-01,4.2360870350494425E19,7624.90722656
2018-08-02,4.272772531838715E19,7567.15136719
2018-08-03,4.3389116893501915E19,7434.390625
2018-08-04,4.518075800480202E19,7032.84863281
2018-08-05,4.650828886332719E19,7068.48291016
2018-08-06,4.625730129434869E19,6951.79736328
2018-08-07,4.552137927818183E19,6753.125
2018-08-08,4.600111992322658E19,6305.80322266
2018-08-09,4.583111464557832E19,6568.22851563
2018-08-10,4.587339592821277E19,6184.71191406
2018-08-11,4.652927616201249E19,6295.73095703
2018-08-12,4.717116804766857E19,6322.68505859
2018-08-13,4.86161045851924E19,6297.56738281
2018-08-14,4.797097426009303E19,6199.71289063
2018-08-15,4.89079538542253E19,6308.52050781
2018-08-16,4.915312425443691E19,6334.73339844
2018-08-17,4.879603842609806E19,6580.62939453
2018-08-18,4.87103276217656E19,6423.75830078
2018-08-19,4.858635599048425E19,6506.06884766
2018-08-20,4.805660847012101E19,6308.53173828
2018-08-21,4.874655158395588E19,6488.75585938
2018-08-22,4.845214823586576E19,6376.70654297
2018-08-23,4.843713123281588E19,6534.87646484
2018-08-24,4.760766834782984E19,6719.95751953
2018-08-25,4.748044072915486E19,6763.18505859
2018-08-26,4.886516239262966E19,6707.25683594
2018-08-27,5.01312998952154E19,6884.63623047
2018-08-28,5.1297384098483405E19,7096.27685547
2018-08-29,5.17766366160894E19,7047.16113281
2018-08-30,5.212255588342609E19,6978.23291016
2018-08-31,5.208279566523805E19,7037.58007813
2018-09-01,5.261905265480485E19,7193.24853516
2018-09-02,5.132476681497485E19,7272.71533203
2018-09-03,4.996380880602838E19,7260.05566406
2018-09-04,4.903132554931018E19,7361.66455078
2018-09-05,4.790263733814547E19,6792.828125
2018-09-06,4.79787878814112E19,6529.16992188
2018-09-07,4.8302901668816716E19,6467.06933594
2018-09-08,4.830290962097349E19,6225.98242188
2018-09-09,4.900169763426016E19,6300.86035156
2018-09-10,4.9433161576033075E19,6329.69677734
2018-09-11,5.067985012250887E19,6321.19580078
2018-09-12,5.22258522723207E19,6351.80078125
2018-09-13,5.251543864278329E19,6517.30810547
2018-09-14,5.173718897551483E19,6512.70556641
2018-09-15,5.111660483085504E19,6543.20263672
2018-09-16,5.0596007260102345E19,6517.18359375
2018-09-17,4.963255632425871E19,6281.19628906
2018-09-18,4.978224201807912E19,6371.296875
2018-09-19,5.020398324249497E19,6398.53857422
2018-09-20,4.9950315243626775E19,6519.66650391
2018-09-21,5.0255641649055515E19,6734.95263672
2018-09-22,5.139786523814728E19,6721.98291016
2018-09-23,5.151985399253635E19,6710.63476563
2018-09-24,5.306876339336132E19,6595.41308594
2018-09-25,5.389723717452347E19,6446.46972656
2018-09-26,5.433691557621563E19,6494.99951172
2018-09-27,5.264875047683356E19,6676.74560547
2018-09-28,5.360587851832494E19,6644.12646484
2018-09-29,5.385929188917926E19,6601.95556641
2018-09-30,5.464173039518508E19,6625.55664063
2018-10-01,5.433549877623516E19,6589.625
2018-10-02,5.319015134262811E19,6556.09863281
2018-10-03,5.3604764982800744E19,6502.59033203
2018-10-04,5.392236195116926E19,6576.68554688
2018-10-05,5.297889194390542E19,6622.48486328
2018-10-06,5.196666608787804E19,6588.30908203
2018-10-07,5.213331732929321E19,6602.9453125
2018-10-08,5.100787759741493E19,6652.22607422
2018-10-09,4.971967662429694E19,6642.64453125
2018-10-10,5.0044830012012634E19,6585.53417969
2018-10-11,5.113961543938499E19,6256.24414063
2018-10-12,5.09079534984895E19,6274.58203125
2018-10-13,5.203911184842354E19,6285.98828125
2018-10-14,5.0628775208797364E19,6290.92773438
2018-10-15,5.138934587917335E19,6596.54248047
2018-10-16,5.257613412726873E19,6596.11425781
2018-10-17,5.242301899086506E19,6544.42822266
2018-10-18,5.211902787043003E19,6476.70898438
2018-10-19,5.038565697429986E19,6465.41162109
2018-10-20,5.065922916625547E19,6489.19482422
2018-10-21,5.220780422901377E19,6482.34814453
2018-10-22,5.1698164993018946E19,6487.15576172
2018-10-23,5.209441003184147E19,6475.74267578
2018-10-24,5.0794371530887864E19,6495.83642578
2018-10-25,4.915612092076532E19,6476.28857422
2018-10-26,5.0222371688256905E19,6474.74609375
2018-10-27,5.032713963333934E19,6480.38134766
2018-10-28,5.006599479517676E19,6486.38623047
2018-10-29,4.964628637795735E19,6332.6328125
2018-10-30,4.854643710310902E19,6334.26806641
