Date,YF_Op,YF_Hi,YF_Lo,YF_Cls,YF_Vol,ES_AvgTransFee,ES_AvgGasPrc,ES_BlkCnt,ES_BlkSz,ES_BlkTm,ES_ActAdd,ES_DepCon,ES_GasLmt,ES_GasUsd,ES_VerCon,OL_MktCap,OL_NewAdd,OL_ChnTrans,OL_ChnVol,D_AvgPrc
2017-12-13,644.906005859375,747.9929809570312,597.7979736328125,702.7670288085938,4524539904,1.11,38631503447,5659,26216,14.96,439382,18767,7995336,41625003479,91,59588606420.59296,187657.0,911003,11919317.757793607,673.3659973144531
2017-12-14,700.593994140625,753.1209716796875,664.989013671875,695.8159790039062,3821580032,1.26,41791954659,5694,26049,14.82,464402,29552,7995365,43964305213,93,66703882014.260895,217981.0,919706,12762402.760224553,703.6299896240234
2017-12-15,696.3759765625,697.1320190429688,621.0609741210938,684.447998046875,2758710016,1.1,35432934113,5800,26180,14.52,428067,24662,7995378,42607604617,74,67072339233.15821,234393.0,927417,11025755.58779784,674.7542419433594
2017-12-16,686.1920166015625,718.385009765625,680.7860107421875,696.208984375,2165690112,1.13,35296363949,5775,26389,14.58,403702,22489,7996145,42279195527,42,67392066504.25759,172386.0,897615,9264257.428760117,695.3930053710938
2017-12-17,696.2369995117188,735.8250122070312,696.2369995117188,719.9749755859375,2147389952,0.96,29121338315,5781,25965,14.66,401426,43866,7995227,41694276203,74,69034365137.09781,220553.0,884771,8524519.598615602,712.0684967041016
2017-12-18,721.7319946289062,803.927978515625,689.2310180664062,794.64501953125,3249230080,0.93,27442929390,5781,27932,14.67,470459,45705,7996603,43186977264,73,70596642879.40207,222245.0,926909,8757426.511095282,752.3840026855469
2017-12-19,793.9010009765625,881.9439697265625,785.3419799804688,826.822998046875,4096549888,1.11,34330952644,5604,31463,15.02,503283,19790,7995859,43342615632,83,79111011879.66516,224213.0,1090329,11085356.06546984,822.0024871826172
2017-12-20,827.5159912109375,845.06201171875,756.0040283203125,819.0859985351562,3969939968,1.4,41559360197,5571,27465,15.03,493822,22585,7996312,41579518582,52,77742410944.59167,243439.0,999424,13022285.20405513,811.9170074462891
2017-12-21,820.2360229492188,880.5430297851562,792.6890258789062,821.06298828125,3569060096,1.3,41640835518,5570,30221,15.07,538201,19480,7997245,42822071285,74,76733204490.93394,269935.0,1053582,13919694.086121237,828.6327667236328
2017-12-22,822.6430053710938,827.6829833984375,543.7620239257812,674.8599853515625,4977710080,0.98,40786863196,5652,29198,14.92,568084,28223,7995981,42339693488,50,63295098732.50962,286117.0,1109544,14502018.315915314,717.2369995117188
2017-12-23,681.3159790039062,763.89501953125,679.7310180664062,719.3870239257812,2480339968,0.92,33285710975,5947,26198,14.25,451498,35105,7995367,41686739250,51,71093755439.70378,223879.0,961108,11476214.15487262,711.0822601318359
2017-12-24,721.7689819335938,721.7689819335938,614.9219970703125,694.1480102539062,2300549888,0.91,30228420219,5981,20519,14.14,346300,69315,7995468,39798116384,54,63109385296.52118,229797.0,848212,9337834.102244228,688.1519927978516
2017-12-25,698.8699951171875,782.52099609375,698.8699951171875,765.833984375,2491760128,0.73,26111076108,6032,21721,14.17,359700,61572,7995920,36883633123,81,73173286182.44456,206300.0,748457,7271620.790214878,736.5237426757812
2017-12-26,763.3699951171875,786.7899780273438,760.9349975585938,773.8359985351562,2201159936,0.69,25927218047,5992,22433,14.23,397073,66748,7996823,38712289894,69,74676547353.4848,197316.0,739438,6093596.212650543,771.2327423095703
2017-12-27,774.969970703125,789.2529907226562,738.4130249023438,762.8419799804688,2100029952,0.67,25108575762,5966,24734,14.2,425320,46015,7996690,41512701145,105,75463459730.58868,268238.0,907095,11175367.150987333,766.3694915771484
2017-12-28,762.2080078125,763.3189697265625,701.18701171875,737.0230102539062,2389149952,0.63,24132948080,5889,25965,14.46,452868,37115,7996541,41331549758,81,71448243855.7278,247564.0,943499,12856177.81537562,740.9342498779297
2017-12-29,740.3889770507812,770.1170043945312,729.6079711914062,753.5919799804688,2648969984,0.68,25027593719,5786,29542,14.71,544455,35621,7996704,43383854091,67,72944703782.65144,263546.0,1019822,13124307.005644524,748.4264831542969
2017-12-30,753.8150024414062,753.8150024414062,685.2310180664062,717.2570190429688,3187780096,0.59,24163343242,5773,29346,14.66,582403,28540,7996467,41534605727,64,68549335258.52757,311717.0,1169572,18345420.46417564,727.5295104980469
2017-12-31,712.2119750976562,760.3480224609375,710.1190185546875,756.7329711914062,2554269952,0.68,24709168252,5907,25038,14.27,440956,52317,7996646,40470099836,56,69924246668.9083,259185.0,963666,12360507.863968404,734.8529968261719
2018-01-01,755.7570190429688,782.530029296875,742.0040283203125,772.6409912109375,2595760128,0.64,23306357402,5926,24025,14.2,453142,66339,7996099,39876127062,48,74459964485.31429,228600.0,921621,7122700.480175779,763.2330169677734
2018-01-02,772.3460083007812,914.8300170898438,772.3460083007812,884.4439697265625,5783349760,0.79,26315022737,5750,30157,14.74,588284,30118,7996534,42671435301,46,85733036907.64885,262615.0,1066915,12362448.862670569,835.9915008544922
2018-01-03,886.0,974.4710083007812,868.4509887695312,962.719970703125,5093159936,0.94,27919698108,5540,32473,15.12,631269,16495,7997271,41794056176,58,85355736359.67975,326698.0,1229867,15966635.09317318,922.9104919433594
2018-01-04,961.7130126953124,1045.0799560546875,946.0859985351562,980.9219970703124,6502859776,1.04,33357029107,5454,33681,15.39,704786,9457,7998221,41332879147,58,92337308139.20528,349897.0,1287725,17167092.23424169,983.4502410888672
2018-01-05,975.75,1075.3900146484375,956.3250122070312,997.719970703125,6683149824,2.42,84460889356,5341,33416,15.56,692927,7499,7997843,40379621205,66,101172927710.453,378697.0,1319628,20848570.083851032,1001.2962493896484
2018-01-06,995.1539916992188,1060.7099609375,994.6220092773438,1041.6800537109375,4662219776,2.99,95788574583,5416,32655,15.59,659531,8658,7998194,41149583911,53,97059201129.36684,352426.0,1278317,19195040.73895186,1023.04150390625
2018-01-07,1043.010009765625,1153.1700439453125,1043.010009765625,1153.1700439453125,5569880064,2.82,74588438927,5528,31266,15.15,599293,13665,7998061,42259801663,69,105626944980.28944,271240.0,1128451,11832255.936419114,1098.0900268554688
2018-01-08,1158.260009765625,1266.9300537109375,1016.0499877929688,1148.530029296875,8450970112,2.75,73644673858,5408,32502,15.42,645895,12320,7998440,41554528829,69,105433337202.47652,290603.0,1199593,14259125.396553466,1147.4425201416016
2018-01-09,1146.0,1320.97998046875,1145.489990234375,1299.739990234375,7965459968,3.17,76790296973,5377,33037,15.45,701526,12195,7998237,40838021653,76,117133377232.83044,300326.0,1251747,16826166.1016155,1228.052490234375
2018-01-10,1300.3399658203125,1417.3800048828125,1226.5999755859375,1255.8199462890625,9214950400,3.92,95442073535,5415,30646,15.31,645543,23895,7998394,41211834716,61,132244951437.88931,325432.0,1218734,17345422.71942765,1300.0349731445312
2018-01-11,1268.0899658203125,1337.300048828125,1135.1700439453125,1154.9300537109375,7235899904,3.04,82600430565,5430,31298,15.47,650421,16082,7998324,40874997008,50,119069011253.7986,321926.0,1174531,17714858.947825458,1223.8725280761719
2018-01-12,1158.2900390625,1296.0400390625,1120.0899658203125,1273.199951171875,5222300160,2.62,60014533220,5419,30655,15.46,593834,20945,7998442,41302749226,93,120931179892.44864,299502.0,1125398,14373213.694767931,1211.9049987792969
2018-01-13,1270.469970703125,1432.8800048828125,1270.469970703125,1396.4200439453125,5746760192,2.83,63717170951,5394,31264,15.57,631490,20690,7998694,41404605848,87,125628134407.19284,276371.0,1140661,10590708.279129175,1342.5599975585938
2018-01-14,1397.47998046875,1400.56005859375,1286.2099609375,1366.77001953125,4841630208,2.81,58397110440,5625,29323,14.78,579715,32501,7998479,42756086884,104,135009476576.96588,246843.0,1149089,18902301.84920522,1362.7550048828125
2018-01-15,1365.2099609375,1390.5899658203125,1290.5999755859375,1291.9200439453125,4781100032,2.36,53860527328,5424,31846,15.34,694740,16358,7999213,42043952117,69,130563840271.93642,252326.0,1122412,17414153.050011486,1334.5799865722656
2018-01-16,1292.6300048828125,1292.6300048828125,875.5449829101562,1053.68994140625,8405139968,1.83,54778776336,5522,32767,15.02,719094,11342,7998961,42377287097,91,120570122773.3536,277903.0,1269457,13858405.155081712,1128.6237335205078
2018-01-17,1061.3399658203125,1090.22998046875,780.9219970703125,1014.25,8545160192,1.66,52114059603,5572,32427,14.96,703315,10981,7998965,42082782990,95,92614096517.20256,291229.0,1254066,16008184.341373064,986.6854858398438
2018-01-18,1016.4400024414062,1100.31005859375,967.7589721679688,1036.280029296875,5938319872,1.81,53748001984,5569,31705,14.9,669434,8673,7999398,42002307855,99,99512839988.63509,286486.0,1264617,16731120.508932952,1030.197265625
2018-01-19,1028.8199462890625,1093.219970703125,1003.7100219726562,1039.0999755859375,4084450048,1.86,51161244711,5685,28846,14.67,529466,8968,7998880,40650250975,119,103092746603.20609,225099.0,1119561,11320667.31842895,1041.2124786376953
2018-01-20,1044.949951171875,1167.1099853515625,1044.949951171875,1155.1500244140625,3975190016,2.08,51085545977,5873,27414,14.38,450908,14100,7998943,42221424863,109,104439393149.19984,190117.0,1006701,7779681.041238476,1103.0399780273438
2018-01-21,1155.6800537109375,1155.6800537109375,1021.5,1049.5799560546875,3378089984,1.38,40356756648,5810,26798,14.44,582463,27216,7998945,41120535667,65,110200769812.84103,225340.0,949893,8021088.077634953,1095.6100158691406
2018-01-22,1055.3499755859375,1089.0999755859375,930.7410278320312,1003.260009765625,3810099968,1.23,33802546511,5883,25864,14.31,496789,48136,7998628,42384341493,97,93322060920.35596,231407.0,976654,8209756.522930917,1019.6127471923828
2018-01-23,1004.1699829101562,1023.22998046875,920.5399780273438,986.22900390625,3556699904,1.53,39247302060,5898,25079,14.37,459297,65956,7998364,42585249220,112,98521416382.25674,249937.0,973627,10073238.627490196,983.542236328125
2018-01-24,987.4769897460938,1062.43994140625,965.8079833984376,1058.780029296875,3944039936,1.5,37646911483,5961,24566,14.16,438354,71296,7998790,41116424115,119,100279539250.8591,259481.0,931440,9439824.482007112,1018.6262359619141
2018-01-25,1063.219970703125,1104.6600341796875,1034.739990234375,1056.030029296875,4050190080,1.4,33569002791,5910,23671,14.29,358125,49565,7998366,38694327499,103,100580883894.52956,224524.0,874759,6548957.1236366695,1064.6625061035156
2018-01-26,1052.699951171875,1080.5999755859375,996.7839965820312,1055.1700439453125,3617690112,1.05,28114173259,5910,26059,14.24,463444,15548,7998293,40325654323,112,102179881242.56648,212270.0,847303,7569486.774586451,1046.313491821289
2018-01-27,1055.75,1121.97998046875,1042.1199951171875,1107.0699462890625,3002870016,1.09,27546279427,6004,22450,14.04,401484,21348,7998084,36907616933,90,106500542447.64728,191915.0,869470,7785880.131305987,1081.72998046875
2018-01-28,1111.780029296875,1257.77001953125,1111.780029296875,1246.010009765625,5372329984,1.23,27800189170,6017,24197,14.03,419513,27121,7998118,39324531791,79,109879860864.5422,164701.0,873214,7092972.758342395,1181.8350219726562
2018-01-29,1246.699951171875,1256.699951171875,1169.0799560546875,1182.3599853515625,3715079936,1.59,37028443300,5925,25248,14.31,453838,23553,7998334,40261018198,122,116793561673.62633,177299.0,933304,8448950.292088054,1213.7099609375
2018-01-30,1184.1300048828125,1184.6300048828125,1058.969970703125,1071.1300048828125,4107859968,1.25,30081646328,5867,25224,14.31,433204,30979,7998034,40864587588,161,111499276269.13193,176994.0,881220,7810070.276639139,1124.7149963378906
2018-01-31,1071.0899658203125,1128.6600341796875,1034.5,1118.31005859375,3757560064,1.35,29402730461,5883,24902,14.4,435646,24133,7998107,41266872563,136,107323343987.68208,191404.0,909813,9651989.57000696,1088.1400146484375
2018-02-01,1119.3699951171875,1161.3499755859375,984.8189697265624,1036.7900390625,5261680128,1.58,40436332603,5778,26328,14.59,487376,12246,7997985,41536066787,103,110829994658.3874,180151.0,935513,8057092.412224689,1075.5822448730469
2018-02-02,1035.77001953125,1035.77001953125,757.97998046875,915.7849731445312,6713290240,1.12,35386250064,5865,26186,14.43,480521,16202,7997566,40854960763,129,92923609645.87823,200988.0,1056443,11956690.01879877,936.3262481689453
2018-02-03,919.2109985351562,991.9429931640624,847.6900024414062,964.0189819335938,3243480064,1.06,29301000333,5973,22592,14.16,387179,39572,7997718,39679298889,128,93016963142.49226,179600.0,843638,7838645.7229734,930.7157440185547
2018-02-04,964.6669921875,969.031982421875,805.0640258789062,834.6820068359375,2997090048,0.87,29029951503,5960,22742,14.16,391710,31525,7997955,38898471198,137,84181946967.6096,180745.0,798069,5415960.327901302,893.3612518310547
2018-02-05,834.9580078125,856.64599609375,644.5989990234375,697.9509887695312,4269530112,0.69,26867195837,6025,24175,14.0,421744,33022,7997493,40245262197,163,81458062281.00055,164222.0,822587,6162027.546280371,758.5384979248047
2018-02-06,707.7369995117188,796.4390258789062,574.4190063476562,793.1220092773438,6518269952,0.82,27964527864,5926,24934,14.31,426817,21576,7997730,39381740316,143,72379000051.38026,181115.0,915423,9839693.908247134,717.9292602539062
2018-02-07,790.427978515625,851.2000122070312,723.4329833984375,757.0679931640625,3896179968,0.78,26694182218,5913,22972,14.32,392058,23012,7997852,38974098416,139,79193277154.19496,178669.0,837909,8265830.484282616,780.5322418212891
2018-02-08,755.843017578125,845.0859985351562,755.843017578125,817.8070068359375,3708189952,0.78,24968333160,6002,20093,14.03,320196,30479,7997334,37504769448,138,78615093226.35458,131618.0,746704,4817119.420375577,793.6447601318359
2018-02-09,818.47998046875,884.0040283203125,788.833984375,883.864990234375,2495820032,0.78,22856286885,5936,22095,14.26,370462,26386,7997095,38742315523,144,78645813404.9829,128468.0,713247,4398131.54548043,843.7957458496094
2018-02-10,882.4669799804688,917.4000244140624,825.5770263671875,860.4149780273438,2930530048,0.76,23836230354,6022,22121,14.02,390968,26474,7997319,40043083880,86,82641621915.79099,151400.0,866049,6358270.483454178,871.4647521972656
2018-02-11,859.2880249023438,859.2880249023438,788.2219848632812,814.6599731445312,2486650112,0.68,21902813565,5955,20982,14.26,347349,26970,7996376,38287873264,97,83125202234.74876,142312.0,762541,4591128.128854192,830.364501953125
2018-02-12,817.5079956054688,875.93701171875,817.5079956054688,868.7069702148438,2243450112,0.67,20824108310,5945,22178,14.21,395977,21470,7997134,38752828307,153,83616212264.07533,166713.0,843321,4735181.004171936,844.9149932861328
2018-02-13,869.2930297851562,870.708984375,828.8369750976562,845.2579956054688,2081170048,0.71,21675219499,5965,20432,14.23,337583,23984,7996573,37040485585,143,83729859691.40225,148325.0,780280,6552513.945667478,853.5242462158203
2018-02-14,844.2789916992188,926.4290161132812,844.2789916992188,923.5609741210938,2818370048,0.79,22501126990,5860,21848,14.45,356929,26611,7996785,36680999206,177,88111435956.08,127017.0,713128,4624260.608578718,884.6369934082031
2018-02-15,923.72802734375,951.947998046875,911.1110229492188,936.9760131835938,2900100096,0.76,21565784189,5966,21805,14.2,369500,28220,7996112,38240882715,139,91187875455.19614,148317.0,785043,5615042.162812413,930.9407653808594
2018-02-16,934.7860107421876,950.0050048828124,917.8480224609376,944.2100219726562,2369449984,0.8,21590561665,5958,20711,14.22,312694,29456,7996526,37933382560,160,91662440562.10228,148731.0,718698,5131602.378441096,936.7122650146484
2018-02-17,944.7479858398438,976.594970703125,940.7540283203124,974.114990234375,2525720064,0.86,21836733413,6036,21891,14.05,318130,28799,7996281,39190067077,90,93891377724.6361,141766.0,740649,4317679.312714532,959.0529937744141
2018-02-18,973.3489990234376,982.9329833984376,915.4450073242188,923.9210205078124,2567290112,0.93,23119908681,5984,20735,14.12,314609,26517,7996018,39397382859,107,92300736320.31429,121676.0,790996,4748809.508557055,948.9120025634766
2018-02-19,921.6680297851562,957.7769775390624,921.5540161132812,943.864990234375,2169019904,0.76,19905796465,5898,21811,14.34,356303,32270,7996493,39606612657,125,90991619532.1872,132744.0,760409,3698366.165486098,936.2160034179688
2018-02-20,943.5670166015624,965.2650146484376,892.9539794921875,895.3709716796875,2545260032,0.74,20246730594,5814,24413,14.42,378454,11220,7996977,41973901118,150,92111872003.0766,147565.0,892277,4197736.588030554,924.2892456054688
2018-02-21,894.135009765625,912.375,830.56298828125,849.9710083007812,2531729920,0.73,19358082715,5849,23307,14.37,351755,8560,7997205,40847542931,128,83043695779.94055,150222.0,835376,4833313.741751265,871.7610015869141
2018-02-22,849.2620239257812,875.926025390625,802.6680297851562,812.844970703125,2150370048,0.65,17902757911,5873,21747,14.4,329592,10870,7996379,38837227832,130,80740472748.73955,166864.0,839789,4403730.771448568,835.1752624511719
2018-02-23,811.5850219726562,886.3179931640625,794.791015625,864.1890258789062,2334820096,0.73,18833737841,5926,20793,14.25,315850,11320,7997181,37991211338,117,81996095873.46072,176479.0,725289,6056724.645449927,839.2207641601562
2018-02-24,861.593017578125,879.531005859375,818.5499877929688,840.5150146484375,1926579968,0.71,19384760070,5850,21265,14.4,282273,7206,7997429,38209268440,67,81884271003.94498,227769.0,715783,2912618.7863956126,850.0472564697266
2018-02-25,839.458984375,853.14599609375,822.3809814453125,844.8099975585938,1646960000,0.67,16760068675,5858,20566,14.39,282268,8798,7996610,37805002395,120,80984086439.87495,199726.0,724238,2648526.6078223595,839.9489898681641
2018-02-26,845.2780151367188,880.3920288085938,842.3189697265625,869.3150024414062,2044480000,0.64,17771487138,5803,21652,14.54,350654,15718,7997155,37390079297,207,85750135075.09702,142308.0,708035,2724111.638161044,859.3260040283203
2018-02-27,870.364990234375,896.2589721679688,867.0969848632812,878.2650146484375,2053980032,0.71,17894714377,5865,20964,14.32,334755,18436,7996273,37544097966,159,85276010331.87529,133743.0,706791,1902887.823212467,877.9964904785156
2018-02-28,877.9340209960938,890.1079711914062,855.1240234375,855.198974609375,1963980032,0.89,20187807483,5898,21593,14.25,358559,12593,7997168,39310780770,170,86977805290.45613,162902.0,721726,1762018.0337388967,869.5912475585938
2018-03-01,856.0120239257812,880.302001953125,851.9199829101562,872.2000122070312,1868519936,0.73,18473527342,5879,20663,14.37,328359,12212,7996704,37659539662,123,84898894099.83977,141715.0,685019,1924492.7705079247,865.1085052490234
2018-03-02,871.7639770507812,876.3779907226562,852.4219970703125,856.85302734375,1894419968,0.84,20451455718,5899,22550,14.25,336320,19933,7997108,39983716238,107,83791320074.64044,130440.0,728322,1775261.287082595,864.354248046875
2018-03-03,856.7109985351562,868.4539794921875,855.2069702148438,857.2249755859375,1699369984,0.65,16322757085,5949,21173,14.22,294134,14992,7996663,37865237862,101,84714995364.36841,117411.0,708010,1279352.0267679917,859.3992309570312
2018-03-04,856.1859741210938,867.9500122070312,840.280029296875,866.677978515625,1697939968,0.74,17306576278,5881,20794,14.33,273683,12411,7997235,38730214278,125,83070726900.93945,126435.0,640939,1133839.6505355232,857.7734985351562
2018-03-05,866.8460083007812,869.9199829101562,853.52001953125,853.6840209960938,1898489984,0.72,19642692604,5885,22566,14.36,342785,14370,7996637,38793616163,137,85034039357.05467,117392.0,738410,1521075.6433398582,860.9925079345703
2018-03-06,853.8170166015625,853.8170166015625,809.9310302734375,816.9509887695312,1943069952,0.59,18179260115,5890,21623,14.37,345762,17481,7997133,37307686369,151,81555173733.20955,121172.0,709294,2066946.8863696305,833.6290130615234
2018-03-07,816.27099609375,825.6069946289062,726.5469970703125,752.8309936523438,2175419904,0.58,19767121442,5915,22824,14.26,448020,17719,7997476,38466490967,124,79706844071.50536,125238.0,778214,2180206.456675454,780.3139953613281
2018-03-08,752.5700073242188,773.7670288085938,696.1690063476562,704.5960083007812,1891640064,0.55,18357044883,5856,21478,14.42,329913,15346,7997092,37448073374,127,72683571522.24615,140671.0,716574,1900728.6813256587,731.7755126953125
2018-03-09,702.197021484375,729.156005859375,648.1069946289062,728.916015625,2233019904,0.56,17752199400,5898,20374,14.33,317341,14909,7997539,37016588949,123,68757617155.38925,143437.0,662243,2124479.76133914,702.0940093994141
2018-03-10,730.1599731445312,748.031005859375,682.6950073242188,686.8900146484375,1532960000,0.46,14790736580,5893,18862,14.3,296475,15759,7997158,36078405981,114,71902953893.77376,144512.0,600859,1520231.6985576288,711.9440002441406
2018-03-11,685.31201171875,735.8309936523438,668.1229858398438,723.3389892578125,1562680064,0.43,13799398206,5957,18612,14.14,270699,14174,7996944,34925525031,101,69561080194.59631,98620.0,586526,1191938.7212125277,703.1512451171875
2018-03-12,724.406005859375,742.5139770507812,683.2680053710938,699.8309936523438,1764999936,0.53,15351654962,5823,21668,14.42,312269,7374,7996625,37215624308,147,68469123763.72187,121039.0,665416,1329946.3541453215,712.5047454833984
2018-03-13,698.1530151367188,713.7349853515625,682.3499755859375,690.8270263671875,1425959936,0.39,13206717876,5865,20946,14.43,319563,11013,7997047,35427163435,137,68392676702.45526,144238.0,699555,2661132.744631201,696.2662506103516
2018-03-14,691.218994140625,702.7839965820312,594.0999755859375,614.291015625,1810560000,0.39,14203805847,5843,20106,14.41,342301,14377,7996306,35522019946,137,64422977967.25107,150986.0,684920,2248187.7358813747,650.5984954833984
2018-03-15,614.8389892578125,620.6160278320312,579.5050048828125,611.3040161132812,1770460032,0.37,14353164971,5881,20056,14.32,319299,16444,7997122,35374686934,125,57760807165.44618,150645.0,666591,2322770.7293534214,606.5660095214844
2018-03-16,611.7780151367188,623.1680297851562,587.8619995117188,601.666015625,1417350016,0.39,16340801409,5918,19502,14.24,300746,10377,7996821,34947118314,137,58804109218.94375,133721.0,617645,1626236.7728828364,606.1185150146484
2018-03-17,601.677978515625,609.1510009765625,549.0960083007812,552.7789916992188,1267810048,0.29,12252599210,5856,17376,14.46,272699,3922,7996541,31445915711,105,58833975838.90308,103836.0,626025,1291456.236166415,578.1759948730469
2018-03-18,551.6400146484375,551.6400146484375,460.0880126953125,538.6439819335938,2685499904,0.29,12747853336,5933,20197,14.33,309524,4099,7996742,36562436097,75,45800982031.52916,121838.0,645088,3030383.546610181,525.5030059814453
2018-03-19,546.6259765625,558.0999755859375,519.1229858398438,556.7260131835938,2046790016,0.3,13093728143,5961,20642,14.23,347729,5889,7996874,35802695120,138,54218628032.64098,155860.0,703281,2493046.4917020863,545.1437377929688
2018-03-20,556.7219848632812,567.0900268554688,521.2039794921875,557.1749877929688,1833680000,0.32,13429840214,5959,20067,14.19,310437,15077,7996569,34824000498,128,54732515766.1433,103513.0,681516,2342459.749035931,550.5477447509766
2018-03-21,559.0999755859375,589.6069946289062,550.572021484375,561.7319946289062,1781270016,0.36,14142299137,5934,20630,14.21,322853,27734,7996538,36536924121,116,55844146626.75128,108079.0,692248,1920434.184365778,565.2527465820312
2018-03-22,562.10302734375,577.5659790039062,523.0889892578125,539.7020263671875,1523459968,0.37,14406721931,6014,17883,14.02,305757,35935,7996860,33771872051,112,52298936323.76019,110413.0,663126,1941519.65013376,550.6150054931641
2018-03-23,539.864013671875,540.4869995117188,512.1270141601562,539.6190185546875,1596349952,0.36,15620447607,5968,18847,14.22,362118,35325,7996364,34522177147,142,50796954047.83062,112787.0,632294,2197252.298334268,533.0242614746094
2018-03-24,542.572021484375,545.3820190429688,526.0800170898438,526.4390258789062,1300009984,0.32,13781856544,6058,16599,13.98,323999,28438,7995834,32878378111,74,53275424299.5581,96816.0,658479,1503711.3754813804,535.1182708740234
2018-03-25,522.7030029296875,535.8209838867188,515.6589965820312,524.2869873046875,1151170048,0.33,13537750854,6024,14982,14.12,240239,25229,7996187,31986241666,73,51237114507.00007,96109.0,541728,1058269.377380042,524.6174926757812
2018-03-26,524.2869873046875,526.3790283203125,470.4400024414063,489.9509887695313,1638880000,0.34,18175711428,6004,17841,14.11,299394,16691,7995999,31967319199,171,51420424314.440994,87361.0,568666,1906532.7432721024,502.7642517089844
2018-03-27,489.5899963378906,491.4590148925781,449.9710083007813,450.1159973144531,1617939968,0.28,14361185569,5923,17230,14.31,277447,12902,7996119,30405543514,150,46127533695.70762,108104.0,630414,3341474.900221272,470.2840042114258
2018-03-28,450.2909851074219,466.21099853515625,444.8609924316406,446.2789916992188,1514179968,0.28,14632876426,5949,17283,14.17,264748,5615,7995329,29579341741,172,44433442717.78409,98281.0,579079,3061366.6475087493,451.9104919433594
2018-03-29,448.0750122070313,450.81298828125,385.81298828125,385.9679870605469,1970230016,0.26,15636728747,5867,17508,14.38,286067,5968,7996294,30620605384,123,43511842905.42819,97392.0,577422,2592946.066638018,417.66724395751953
2018-03-30,385.9049987792969,409.9289855957031,368.6329956054688,394.6449890136719,1878130048,0.22,12774734071,5938,18457,14.24,304059,11467,7995868,33817911220,118,37297073691.30936,111596.0,617768,3018523.125561453,389.77799224853516
2018-03-31,395.0039978027344,418.4679870605469,392.9530029296875,396.4570007324219,1323920000,0.19,11477477292,6050,17025,14.01,259653,11507,7995317,33628710263,91,39718763483.10485,113689.0,592996,1939130.5376701343,400.72049713134766
2018-04-01,397.2539978027344,400.5280151367188,363.8049926757813,379.6069946289063,1256930048,0.17,11102468465,6016,15893,14.11,242924,28623,7995829,32806978500,77,35948313714.88511,110647.0,567293,1441266.3203370534,385.29850006103516
2018-04-02,379.6990051269531,395.1709899902344,377.5929870605469,386.4249877929688,1102259968,0.2,12126196454,6094,16871,13.92,273669,30365,7995427,34275278877,157,38613406746.634544,111438.0,584408,1502056.0662480365,384.7219924926758
2018-04-03,387.31201171875,418.9679870605469,383.5320129394531,416.89300537109375,1363399936,0.21,12293014582,5999,19076,14.12,297313,26114,7995928,36638070285,185,40057667014.88592,112265.0,622774,1805031.54895622,401.67625427246094
2018-04-04,416.4849853515625,417.4719848632813,375.30999755859375,380.5429992675781,1287730048,0.17,10971643800,6001,18676,14.17,278604,48725,7996559,38069223989,177,39884986465.89229,136352.0,639101,1866851.92792066,397.4524917602539
2018-04-05,379.9469909667969,387.7160034179688,369.8160095214844,383.2319946289063,1210680064,0.27,15470303694,6056,19496,14.01,323318,48851,7995770,38406031856,127,37338745071.948265,152522.0,677403,1512822.653851711,380.17774963378906
2018-04-06,382.7309875488281,385.1950073242188,366.9110107421875,370.2850036621094,967105984,0.2,13576704140,6051,17769,14.01,297370,50295,7995448,39892595936,135,37457510100.364174,132629.0,668856,1520008.654467972,376.28050231933594
2018-04-07,370.3800048828125,393.0589904785156,369.9360046386719,385.3139953613281,951475008,0.17,10753965447,6049,15831,14.06,257955,30618,7995610,35226156928,104,37602132754.74654,123539.0,565022,1067682.6493623855,379.67224884033203
2018-04-08,385.7430114746094,402.5899963378906,385.60198974609375,400.5079956054688,948488000,0.19,10486377770,6058,17233,13.97,277445,24732,7995932,36718092042,121,39637270741.11409,95012.0,578971,1457316.715952606,393.6107482910156
2018-04-09,400.8569946289063,429.2510070800781,390.6099853515625,398.5260009765625,1478390016,0.2,11897226799,5995,18630,14.21,300919,14296,7995328,36420879261,178,39132311772.63474,111944.0,615825,1991772.646968967,404.81099700927734
2018-04-10,399.4110107421875,415.8880004882813,393.8789978027344,414.2430114746094,1196000000,0.21,12186519151,6073,17582,13.93,274869,18954,7994995,34498152250,188,39504796819.60028,86416.0,567260,1425403.876696529,405.8552551269531
2018-04-11,415.0239868164063,430.5400085449219,412.4710083007813,430.5400085449219,1439040000,0.23,12413186820,5962,18496,14.23,283631,23061,7995464,36167887453,125,41546887501.40795,115415.0,603706,1636397.364791411,422.1437530517578
2018-04-12,430.1610107421875,493.0580139160156,417.4129943847656,492.9410095214844,2519360000,0.27,13472050250,5898,21244,14.39,320576,14571,7996310,38944530354,144,45830035179.37998,116408.0,667168,2285884.5490127243,458.3932571411133
2018-04-13,493.1600036621094,526.469970703125,482.6589965820313,492.7349853515625,2419249920,0.3,15622290969,5923,21136,14.21,325286,22202,7995802,39941881291,104,50792670649.1782,104735.0,720464,2736807.986002314,498.75598907470703
2018-04-14,492.5799865722656,512.0239868164062,488.2789916992188,501.4779968261719,1519079936,0.26,12185010900,5917,18148,14.29,275453,23234,7995440,37051422552,108,50067674236.111534,103090.0,643700,1358436.9560496283,498.5902404785156
