Time,Number of new addresses added per day on BTC,Price
2016-06-12,206293,672.78356934
2016-06-13,243211,704.37646484
2016-06-14,253429,685.55926514
2016-06-15,268885,694.46911621
2016-06-16,285277,766.30773926
2016-06-17,273509,748.90930176
2016-06-18,249634,756.22674561
2016-06-19,234927,763.78063965
2016-06-20,236913,737.22570801
2016-06-21,268003,666.65203857
2016-06-22,275662,596.11578369
2016-06-23,257329,623.97741699
2016-06-24,242468,665.29907227
2016-06-25,245609,665.12316895
2016-06-26,203242,629.36724854
2016-06-27,204049,655.27532959
2016-06-28,259771,647.00115967
2016-06-29,239150,639.88989258
2016-06-30,248266,673.33709717
2016-07-01,244642,676.29602051
2016-07-02,218170,703.70166016
2016-07-03,201392,658.66357422
2016-07-04,213214,683.66247559
2016-07-05,226365,670.62652588
2016-07-06,247994,677.33129883
2016-07-07,245082,640.56225586
2016-07-08,229136,666.52313232
2016-07-09,218075,650.9597168
2016-07-10,185755,649.35986328
2016-07-11,212698,647.6585083
2016-07-12,241357,664.55053711
2016-07-13,232661,654.46820068
2016-07-14,236083,658.07843018
2016-07-15,235659,663.25506592
2016-07-16,218410,660.76696777
2016-07-17,185035,679.45874023
2016-07-18,215518,673.10559082
2016-07-19,229667,672.86419678
2016-07-20,234337,665.68475342
2016-07-21,246714,665.012146
2016-07-22,219400,650.61895752
2016-07-23,218012,655.55633545
2016-07-24,189786,661.28497314
2016-07-25,225834,654.097229
2016-07-26,238290,651.78417969
2016-07-27,252036,654.35229492
2016-07-28,237060,655.03497314
2016-07-29,237383,656.9921875
2016-07-30,212831,655.04669189
2016-07-31,197755,624.68078613
2016-08-01,225273,606.27197266
2016-08-02,253152,547.465271
2016-08-03,271837,566.35534668
2016-08-04,250523,578.28948975
2016-08-05,246092,575.04266357
2016-08-06,228384,587.77807617
2016-08-07,192635,592.69036865
2016-08-08,218846,591.05371094
2016-08-09,234937,587.80108643
2016-08-10,270790,592.10327148
2016-08-11,273941,589.11956787
2016-08-12,246033,587.55914307
2016-08-13,246678,585.58752441
2016-08-14,205765,570.47344971
2016-08-15,224805,567.24029541
2016-08-16,245523,577.43878174
2016-08-17,253288,573.21594238
2016-08-18,268718,574.31762695
2016-08-19,261688,575.62994385
2016-08-20,254958,581.69702148
2016-08-21,214546,581.3079834
2016-08-22,244044,586.75280762
2016-08-23,258319,583.41522217
2016-08-24,264918,580.18170166
2016-08-25,250821,577.76068115
2016-08-26,251100,579.65093994
2016-08-27,241504,569.94677734
2016-08-28,204973,573.91186523
2016-08-29,233081,574.10675049
2016-08-30,261908,577.503479
2016-08-31,261004,575.472229
2016-09-01,257096,572.3034668
2016-09-02,255369,575.53662109
2016-09-03,231466,598.21160889
2016-09-04,224058,608.63354492
2016-09-05,246067,606.59008789
2016-09-06,267006,610.43572998
2016-09-07,276601,614.54418945
2016-09-08,274772,626.31561279
2016-09-09,267704,622.86132813
2016-09-10,247494,623.50897217
2016-09-11,223635,606.71893311
2016-09-12,252269,608.24291992
2016-09-13,277976,609.2411499
2016-09-14,264773,610.68389893
2016-09-15,266593,607.15533447
2016-09-16,267660,606.9730835
2016-09-17,259216,605.98400879
2016-09-18,215563,609.87353516
2016-09-19,261760,609.22735596
2016-09-20,281228,608.31225586
2016-09-21,277629,597.14941406
2016-09-22,269413,596.2979126
2016-09-23,260222,602.84216309
2016-09-24,265990,602.62548828
2016-09-25,229163,600.82617188
2016-09-26,263906,608.04296875
2016-09-27,292082,606.16595459
2016-09-28,293161,604.72790527
2016-09-29,305961,605.69299316
2016-09-30,299956,609.73461914
2016-10-01,283210,613.98260498
2016-10-02,242781,610.89196777
2016-10-03,291119,612.13330078
2016-10-04,310485,610.20385742
2016-10-05,324584,612.5111084
2016-10-06,340256,613.02062988
2016-10-07,325238,617.12084961
2016-10-08,314304,619.10760498
2016-10-09,257135,616.75183105
2016-10-10,257020,618.99401855
2016-10-11,317788,641.0715332
2016-10-12,276026,636.19219971
2016-10-13,287406,636.7855835
2016-10-14,284686,640.37786865
2016-10-15,290773,638.64642334
2016-10-16,242452,641.63092041
2016-10-17,267110,639.19299316
2016-10-18,313252,637.95953369
2016-10-19,303761,630.52032471
2016-10-20,276370,630.85668945
2016-10-21,323162,632.82763672
2016-10-22,290233,657.29370117
2016-10-23,235062,657.07110596
2016-10-24,276280,653.76068115
2016-10-25,316625,657.58831787
2016-10-26,264091,678.3036499
2016-10-27,335564,688.31329346
2016-10-28,321342,689.65118408
2016-10-29,285725,714.47875977
2016-10-30,260320,701.86376953
2016-10-31,269133,700.97241211
2016-11-01,300505,729.79266357
2016-11-02,313421,740.82867432
2016-11-03,338197,688.70037842
2016-11-04,305954,703.23510742
2016-11-05,303962,703.41772461
2016-11-06,301231,711.52160645
2016-11-07,304333,703.13128662
2016-11-08,353136,709.84790039
2016-11-09,341420,723.27349854
2016-11-10,331149,715.53369141
2016-11-11,330430,716.41137695
2016-11-12,296062,705.05426025
2016-11-13,281978,702.03082275
2016-11-14,307614,705.02148438
2016-11-15,350027,711.16656494
2016-11-16,351128,744.19750977
2016-11-17,340211,740.97698975
2016-11-18,324963,751.58514404
2016-11-19,337377,751.61639404
2016-11-20,291252,731.02618408
2016-11-21,324410,739.24761963
2016-11-22,339520,751.34680176
2016-11-23,369589,744.59448242
2016-11-24,364054,740.28942871
2016-11-25,379537,741.64892578
2016-11-26,341691,735.38220215
2016-11-27,304504,732.034729
2016-11-28,325655,735.81268311
2016-11-29,375995,735.60437012
2016-11-30,340033,745.6907959
2016-12-01,373155,756.77429199
2016-12-02,332809,777.94378662
2016-12-03,383942,771.15533447
2016-12-04,315022,773.87231445
2016-12-05,365723,758.70037842
2016-12-06,369793,764.22442627
2016-12-07,388258,768.13220215
2016-12-08,381478,770.80957031
2016-12-09,347891,772.79431152
2016-12-10,308024,774.64971924
2016-12-11,312836,769.73083496
2016-12-12,300536,780.0871582
2016-12-13,354246,780.55560303
2016-12-14,377910,781.48095703
2016-12-15,342005,778.08758545
2016-12-16,354776,784.90661621
2016-12-17,300513,790.82891846
2016-12-18,295259,790.53027344
2016-12-19,308898,792.7144165
2016-12-20,381293,800.8762207
2016-12-21,375854,834.28137207
2016-12-22,392211,864.54046631
2016-12-23,365208,921.98419189
2016-12-24,323273,898.82244873
2016-12-25,258037,896.18328857
2016-12-26,265073,907.61047363
2016-12-27,339725,933.19818115
2016-12-28,362844,975.92144775
2016-12-29,371876,973.49743652
2016-12-30,369736,961.23809814
2016-12-31,338396,963.74310303
2017-01-01,231180,998.32543945
2017-01-02,289246,1021.75299072
2017-01-03,355731,1043.83911133
2017-01-04,387633,1154.72814941
2017-01-05,378206,1013.37927246
2017-01-06,372163,903.48736572
2017-01-07,350669,908.58544922
2017-01-08,313906,911.19891357
2017-01-09,314938,902.82757568
2017-01-10,362778,907.67907715
2017-01-11,353898,777.75708008
2017-01-12,337561,804.8338623
2017-01-13,338309,823.98406982
2017-01-14,309719,818.41174316
2017-01-15,274587,821.79815674
2017-01-16,295177,831.53424072
2017-01-17,333960,907.93780518
2017-01-18,376336,886.61773682
2017-01-19,366445,899.07281494
2017-01-20,357458,895.02642822
2017-01-21,337164,921.78863525
2017-01-22,294095,924.67272949
2017-01-23,314560,921.01171875
2017-01-24,295773,892.68731689
2017-01-25,376190,901.54248047
2017-01-26,374536,917.58599854
2017-01-27,352627,919.75048828
2017-01-28,326275,921.59020996
2017-01-29,275192,919.49627686
2017-01-30,329658,920.38244629
2017-01-31,356307,970.40252686
2017-02-01,395781,989.02307129
2017-02-02,392514,1011.79541016
2017-02-03,314053,1029.90783691
2017-02-04,428878,1042.90136719
2017-02-05,328671,1027.34020996
2017-02-06,305628,1038.14550781
2017-02-07,318127,1061.34973145
2017-02-08,427794,1063.06994629
2017-02-09,389683,994.38256836
2017-02-10,358117,988.67437744
2017-02-11,324712,1004.45013428
2017-02-12,287394,999.18066406
2017-02-13,330797,990.64208984
2017-02-14,362342,1004.5489502
2017-02-15,332568,1007.47674561
2017-02-16,357737,1027.44470215
2017-02-17,357450,1046.20800781
2017-02-18,367105,1054.41748047
2017-02-19,299077,1047.8704834
2017-02-20,315864,1079.98486328
2017-02-21,342768,1115.29602051
2017-02-22,342219,1117.44287109
2017-02-23,326974,1166.71826172
2017-02-24,436739,1173.68481445
2017-02-25,375936,1143.84265137
2017-02-26,337160,1165.20178223
2017-02-27,320259,1179.96582031
2017-02-28,387542,1179.97412109
2017-03-01,351117,1222.49987793
2017-03-02,391468,1251.00708008
2017-03-03,391830,1274.98571777
2017-03-04,381739,1255.14941406
2017-03-05,333510,1267.11999512
2017-03-06,323719,1272.83154297
2017-03-07,400291,1223.54382324
2017-03-08,398569,1149.99987793
2017-03-09,373293,1188.48913574
2017-03-10,378216,1116.71862793
2017-03-11,348902,1175.8338623
2017-03-12,310666,1221.37902832
2017-03-13,307664,1231.92260742
2017-03-14,394618,1239.99987793
2017-03-15,365022,1249.61169434
2017-03-16,375870,1187.80554199
2017-03-17,409110,1100.22802734
2017-03-18,350705,973.81756592
2017-03-19,320751,1036.73693848
2017-03-20,334861,1054.22888184
2017-03-21,368975,1120.53564453
2017-03-22,399047,1049.14355469
2017-03-23,358764,1038.59069824
2017-03-24,378186,937.51977539
2017-03-25,337337,972.7791748
2017-03-26,318010,966.72509766
2017-03-27,317136,1045.77441406
2017-03-28,375919,1047.14660645
2017-03-29,357617,1039.96618652
2017-03-30,347746,1026.43395996
2017-03-31,353301,1071.78686523
2017-04-01,352576,1080.50402832
2017-04-02,304106,1102.1739502
2017-04-03,340727,1143.8145752
2017-04-04,374770,1133.24780273
2017-04-05,370792,1124.78027344
2017-04-06,390136,1182.6817627
2017-04-07,385630,1176.89929199
2017-04-08,334948,1175.95043945
2017-04-09,313069,1187.87109375
2017-04-10,343993,1187.12646484
2017-04-11,403091,1205.00561523
2017-04-12,398434,1200.36828613
2017-04-13,377449,1169.28283691
2017-04-14,326031,1167.54150391
2017-04-15,368924,1172.51879883
2017-04-16,283091,1182.93823242
2017-04-17,301765,1193.90930176
2017-04-18,377057,1211.66955566
2017-04-19,397578,1210.29455566
2017-04-20,353401,1229.08166504
2017-04-21,407510,1222.05395508
2017-04-22,386224,1231.70715332
2017-04-23,324104,1207.20983887
2017-04-24,345785,1250.14819336
2017-04-25,340148,1265.48791504
2017-04-26,447160,1281.08117676
2017-04-27,387039,1317.7286377
2017-04-28,401040,1316.48254395
2017-04-29,447110,1321.78857422
2017-04-30,347001,1347.89331055
2017-05-01,380728,1421.60253906
2017-05-02,415028,1452.8236084
2017-05-03,410086,1490.08544922
2017-05-04,448619,1537.66906738
2017-05-05,399394,1555.44836426
2017-05-06,459806,1578.80090332
2017-05-07,384878,1596.71105957
2017-05-08,431775,1723.35180664
2017-05-09,483701,1755.36132813
2017-05-10,377182,1787.1282959
2017-05-11,442624,1848.57006836
2017-05-12,392774,1724.2376709
2017-05-13,424856,1804.90881348
2017-05-14,479920,1808.91186523
2017-05-15,423220,1738.43151855
2017-05-16,380134,1734.44665527
2017-05-17,350188,1839.08508301
2017-05-18,408805,1888.64880371
2017-05-19,393319,1987.71289063
2017-05-20,456191,2084.73022461
2017-05-21,458211,2041.19750977
2017-05-22,416028,2173.39819336
2017-05-23,496855,2320.41577148
2017-05-24,445920,2443.64208984
2017-05-25,499773,2304.97851563
2017-05-26,460196,2202.41650391
2017-05-27,424298,2038.87280273
2017-05-28,430960,2155.80053711
2017-05-29,361485,2255.60913086
2017-05-30,488350,2175.46655273
2017-05-31,424660,2286.41235352
2017-06-01,442458,2407.88305664
2017-06-02,420553,2488.54907227
2017-06-03,405151,2515.35253906
2017-06-04,336555,2511.8059082
2017-06-05,369958,2686.80761719
2017-06-06,455449,2863.19824219
2017-06-07,458146,2732.15698242
2017-06-08,432271,2805.62255859
2017-06-09,403191,2823.80566406
2017-06-10,377222,2947.71337891
2017-06-11,331543,2958.11132813
2017-06-12,369330,2659.62963867
2017-06-13,392169,2717.01953125
2017-06-14,417727,2506.37402344
2017-06-15,411917,2464.57763672
2017-06-16,404910,2518.56396484
2017-06-17,329705,2655.87744141
2017-06-18,293007,2548.29174805
2017-06-19,325437,2589.60375977
2017-06-20,441505,2721.79223633
2017-06-21,394102,2689.09570313
2017-06-22,355741,2705.40869141
2017-06-23,395358,2744.9128418
2017-06-24,329228,2608.72070313
2017-06-25,261206,2589.40844727
2017-06-26,317054,2478.44580078
2017-06-27,366467,2552.44921875
2017-06-28,354664,2574.79296875
2017-06-29,360929,2539.32080078
2017-06-30,371118,2480.84301758
2017-07-01,326071,2434.54638672
2017-07-02,270475,2506.47460938
2017-07-03,311978,2564.05712891
2017-07-04,367119,2601.63671875
2017-07-05,330948,2601.9934082
2017-07-06,324812,2608.55859375
2017-07-07,345114,2518.6628418
2017-07-08,370708,2571.33569336
2017-07-09,264937,2518.44165039
2017-07-10,320880,2372.5559082
2017-07-11,383067,2337.78515625
2017-07-12,350174,2398.8449707
2017-07-13,338452,2357.90405273
2017-07-14,336594,2233.33911133
2017-07-15,324204,1998.85876465
2017-07-16,276751,1929.82226563
2017-07-17,303982,2228.40991211
2017-07-18,371011,2318.88305664
2017-07-19,382914,2273.42797852
2017-07-20,330522,2817.60449219
2017-07-21,397840,2667.75854492
2017-07-22,311866,2810.12426758
2017-07-23,260030,2730.40136719
2017-07-24,304273,2754.86230469
2017-07-25,340808,2576.48461914
2017-07-26,338478,2529.44824219
2017-07-27,330193,2671.78369141
2017-07-28,347136,2807.02416992
2017-07-29,319027,2726.44946289
2017-07-30,251229,2757.1809082
2017-07-31,354044,2875.33837891
2017-08-01,265976,2718.26220703
2017-08-02,257396,2710.67089844
2017-08-03,317247,2804.73339844
2017-08-04,340227,2895.88549805
2017-08-05,337272,3252.90649414
2017-08-06,298541,3213.94067383
2017-08-07,345536,3378.93798828
2017-08-08,417760,3419.93847656
2017-08-09,394383,3342.47119141
2017-08-10,367112,3381.28295898
2017-08-11,416659,3650.62231445
2017-08-12,365326,3884.70629883
2017-08-13,388338,4073.26489258
2017-08-14,346742,4325.12988281
2017-08-15,496131,4181.93017578
2017-08-16,382801,4376.62841797
2017-08-17,449515,4331.69433594
2017-08-18,398131,4160.61865234
2017-08-19,406146,4193.70410156
2017-08-20,325401,4087.65576172
2017-08-21,306295,4001.74487305
2017-08-22,324764,4100.52148438
2017-08-23,418947,4151.51953125
2017-08-24,364013,4334.68457031
2017-08-25,311700,4371.60302734
2017-08-26,334089,4352.40380859
2017-08-27,339973,4382.875
2017-08-28,340798,4382.66113281
2017-08-29,383865,4579.02001953
2017-08-30,413288,4565.30371094
2017-08-31,409755,4703.39257813
2017-09-01,410969,4892.00878906
2017-09-02,375953,4578.76953125
2017-09-03,306699,4582.96191406
2017-09-04,343852,4236.30908203
2017-09-05,393160,4376.53076172
2017-09-06,409695,4597.12304688
2017-09-07,409583,4599.87792969
2017-09-08,379436,4228.74755859
2017-09-09,342928,4226.05517578
2017-09-10,287982,4122.93701172
2017-09-11,330385,4161.2734375
2017-09-12,384072,4130.81347656
2017-09-13,372714,3882.59228516
2017-09-14,351357,3154.94897461
2017-09-15,424922,3637.51611328
2017-09-16,387776,3625.0378418
2017-09-17,288899,3582.88183594
2017-09-18,301851,4065.2043457
2017-09-19,421063,3924.97460938
2017-09-20,344479,3905.94897461
2017-09-21,369178,3631.04101563
2017-09-22,347489,3630.69946289
2017-09-23,316735,3792.39770508
2017-09-24,270986,3682.84472656
2017-09-25,299251,3926.06811523
2017-09-26,365901,3892.34716797
2017-09-27,377447,4200.671875
2017-09-28,416381,4174.72753906
2017-09-29,379792,4163.07128906
2017-09-30,317197,4338.71240234
2017-10-01,326424,4403.73876953
2017-10-02,355928,4409.32470703
2017-10-03,416688,4317.47949219
2017-10-04,363188,4229.35546875
2017-10-05,382102,4328.41308594
2017-10-06,402309,4370.80566406
2017-10-07,342101,4426.89355469
2017-10-08,337560,4610.47851563
2017-10-09,376956,4772.02197266
2017-10-10,435545,4781.99462891
2017-10-11,414803,4826.47607422
2017-10-12,452205,5446.90625
2017-10-13,388302,5647.21044922
2017-10-14,466768,5831.78955078
2017-10-15,398901,5678.18603516
2017-10-16,396854,5725.59472656
2017-10-17,476153,5605.50830078
2017-10-18,469920,5590.69384766
2017-10-19,450430,5708.52148438
2017-10-20,486124,6011.45166016
2017-10-21,440259,6031.59570313
2017-10-22,375165,6008.42236328
2017-10-23,425232,5930.31835938
2017-10-24,504278,5526.63964844
2017-10-25,456786,5750.80419922
2017-10-26,440917,5904.82568359
2017-10-27,336644,5780.90332031
2017-10-28,345978,5753.09082031
2017-10-29,392774,6153.85351563
2017-10-30,459726,6130.52880859
2017-10-31,465561,6468.40429688
2017-11-01,460055,6767.31494141
2017-11-02,526619,7078.5
2017-11-03,457770,7207.76074219
2017-11-04,430573,7379.94775391
2017-11-05,406869,7407.40527344
2017-11-06,417822,7022.75683594
2017-11-07,469949,7144.37939453
2017-11-08,462044,7459.69482422
2017-11-09,489808,7143.58056641
2017-11-10,455920,6618.13964844
2017-11-11,366293,6357.60205078
2017-11-12,227933,5950.07275391
2017-11-13,477044,6559.49121094
2017-11-14,429808,6635.74853516
2017-11-15,428858,7315.54003906
2017-11-16,482396,7871.69238281
2017-11-17,471796,7708.99462891
2017-11-18,402666,7790.15234375
2017-11-19,386578,8036.4921875
2017-11-20,459448,8200.64160156
2017-11-21,520349,8071.2578125
2017-11-22,496569,8253.55273438
2017-11-23,496808,8038.7734375
2017-11-24,461700,8253.68652344
2017-11-25,490444,8790.91796875
2017-11-26,473354,9330.5546875
2017-11-27,551183,9818.34863281
2017-11-28,586980,10058.77832031
2017-11-29,640991,9888.61328125
2017-11-30,603224,10233.57910156
2017-12-01,561207,10975.578125
2017-12-02,512373,11074.56347656
2017-12-03,477524,11323.22460938
2017-12-04,574950,11657.18066406
2017-12-05,656793,11916.74511719
2017-12-06,692573,14291.52539063
2017-12-07,594601,17899.65039063
2017-12-08,683823,16569.42578125
2017-12-09,640153,15178.22265625
2017-12-10,580320,15455.44042969
2017-12-11,547846,16936.76171875
2017-12-12,614982,17415.37890625
2017-12-13,654255,16408.16796875
2017-12-14,751483,16564.01171875
2017-12-15,719547,17706.88867188
2017-12-16,572317,19497.359375
2017-12-17,657183,19140.75585938
2017-12-18,580873,19114.22070313
2017-12-19,691122,17776.66210938
2017-12-20,634654,16624.63671875
2017-12-21,578586,15802.85449219
2017-12-22,584506,13831.80957031
2017-12-23,532318,14699.17578125
2017-12-24,469394,13925.77832031
2017-12-25,347046,14026.61523438
2017-12-26,345736,16099.80175781
2017-12-27,503272,15838.47363281
2017-12-28,488452,14606.52832031
2017-12-29,533853,14656.21875
2017-12-30,568913,12952.15527344
2017-12-31,473556,14156.44140625
2018-01-01,393040,13657.23046875
2018-01-02,474904,14982.1015625
2018-01-03,610896,15200.98925781
2018-01-04,750725,15599.18066406
2018-01-05,626377,17429.51171875
2018-01-06,611714,17526.96289063
2018-01-07,592280,16477.58789063
2018-01-08,557634,15170.08398438
2018-01-09,619179,14595.42480469
2018-01-10,610811,14973.32617188
2018-01-11,548055,13405.80078125
2018-01-12,498508,13980.63378906
2018-01-13,472612,14360.15917969
2018-01-14,383236,13771.95605469
2018-01-15,425533,13819.82910156
2018-01-16,443766,11490.54980469
2018-01-17,519968,11188.62304688
2018-01-18,505557,11474.91796875
2018-01-19,394095,11607.44042969
2018-01-20,380852,12899.20703125
2018-01-21,349054,11600.13085938
2018-01-22,343571,10931.43261719
2018-01-23,387888,10868.37597656
2018-01-24,357814,11359.38378906
2018-01-25,363666,11259.43945313
2018-01-26,329894,11171.40136719
2018-01-27,399503,11440.69140625
2018-01-28,294973,11786.34570313
2018-01-29,340510,11296.40234375
2018-01-30,335350,10106.328125
2018-01-31,356137,10221.125
2018-02-01,343145,9170.54394531
2018-02-02,369357,8830.74902344
2018-02-03,304715,9174.9140625
2018-02-04,241859,8277.01367188
2018-02-05,286066,6955.27099609
2018-02-06,347945,7753.99951172
2018-02-07,329593,7621.30371094
2018-02-08,288108,8265.5859375
2018-02-09,268031,8736.98046875
2018-02-10,285680,8621.89550781
2018-02-11,222679,8129.97363281
2018-02-12,261304,8926.57128906
2018-02-13,305677,8598.30859375
2018-02-14,272193,9494.62695313
2018-02-15,290453,10166.39746094
2018-02-16,301367,10233.91796875
2018-02-17,273707,11112.65820313
2018-02-18,242946,10551.76464844
2018-02-19,261796,11225.31054688
2018-02-20,290260,11403.67578125
2018-02-21,326156,10690.40722656
2018-02-22,298315,10004.99609375
2018-02-23,268602,10301.09765625
2018-02-24,237270,9813.07226563
2018-02-25,213239,9664.73242188
2018-02-26,248827,10366.6640625
2018-02-27,321025,10725.5625
2018-02-28,317879,10397.93554688
2018-03-01,300725,10950.98632813
2018-03-02,315861,11086.43554688
2018-03-03,276805,11489.72851563
2018-03-04,237364,11512.57421875
2018-03-05,266534,11573.27929688
2018-03-06,314985,10779.85449219
2018-03-07,305155,9965.5703125
2018-03-08,295715,9395.00878906
2018-03-09,288852,9337.54785156
2018-03-10,242831,8866.00195313
2018-03-11,212784,9578.62988281
2018-03-12,256794,9205.1171875
2018-03-13,261610,9194.84960938
2018-03-14,287215,8269.80566406
2018-03-15,295396,8300.85742188
2018-03-16,271859,8338.35449219
2018-03-17,243945,7916.88085938
2018-03-18,219158,8223.68164063
2018-03-19,268737,8630.64746094
2018-03-20,278782,8913.46875
2018-03-21,292699,8929.28027344
2018-03-22,273845,8728.46777344
2018-03-23,260842,8879.61914063
2018-03-24,246419,8668.1171875
2018-03-25,208001,8495.78027344
2018-03-26,239237,8209.39550781
2018-03-27,274931,7833.04150391
2018-03-28,270618,7954.48242188
2018-03-29,269806,7165.69970703
2018-03-30,268279,6890.51953125
2018-03-31,222137,6973.53222656
2018-04-01,203609,6844.22753906
2018-04-02,218958,7083.79980469
2018-04-03,270852,7456.10742188
2018-04-04,277740,6853.84179688
2018-04-05,265494,6811.47314453
2018-04-06,263628,6636.32128906
2018-04-07,232633,6911.09472656
2018-04-08,196746,7023.5234375
2018-04-09,227849,6770.7265625
2018-04-10,267034,6834.75976563
2018-04-11,259548,6968.32373047
2018-04-12,277116,7889.24951172
2018-04-13,319289,7895.95849609
2018-04-14,276260,7986.23730469
2018-04-15,245317,8329.10742188
2018-04-16,275951,8058.67236328
2018-04-17,296702,7902.09082031
2018-04-18,298901,8163.42138672
2018-04-19,313507,8294.30859375
2018-04-20,322075,8845.83300781
2018-04-21,283996,8895.578125
2018-04-22,253543,8802.45507813
2018-04-23,293124,8930.87597656
2018-04-24,346245,9697.5
2018-04-25,322627,8845.74121094
2018-04-26,329177,9281.50683594
2018-04-27,302840,8987.0546875
2018-04-28,274479,9348.48242188
2018-04-29,260860,9419.08398438
2018-04-30,287764,9240.5546875
2018-05-01,335527,9119.01464844
2018-05-02,278303,9235.92285156
2018-05-03,333580,9743.86035156
2018-05-04,345124,9700.76367188
2018-05-05,290497,9858.15332031
2018-05-06,258047,9654.80273438
2018-05-07,264019,9373.00878906
2018-05-08,311774,9234.81640625
2018-05-09,323134,9325.17871094
2018-05-10,303942,9043.94042969
2018-05-11,281458,8441.48828125
2018-05-12,300985,8504.890625
2018-05-13,230494,8723.94335938
2018-05-14,250821,8716.78515625
2018-05-15,343813,8510.38378906
2018-05-16,306919,8368.83203125
2018-05-17,288889,8094.31738281
2018-05-18,279807,8250.97070313
2018-05-19,267820,8247.18164063
2018-05-20,228810,8513.24902344
2018-05-21,266712,8418.9921875
2018-05-22,288183,8041.77636719
2018-05-23,313692,7557.82177734
2018-05-24,299783,7587.34082031
2018-05-25,285527,7480.14160156
2018-05-26,242997,7355.87646484
2018-05-27,211791,7368.21826172
2018-05-28,241791,7135.99169922
2018-05-29,260103,7472.59472656
2018-05-30,307638,7406.51806641
2018-05-31,301636,7494.16894531
2018-06-01,306087,7541.45019531
2018-06-02,262259,7643.45214844
2018-06-03,230831,7722.52539063
2018-06-04,270118,7514.47265625
2018-06-05,305290,7633.75585938
2018-06-06,302187,7653.984375
2018-06-07,293349,7678.2421875
2018-06-08,288073,7624.91992188
2018-06-09,258277,7531.97949219
2018-06-10,227206,6786.02148438
2018-06-11,260601,6906.91699219
2018-06-12,311054,6582.35546875
2018-06-13,272662,6349.90283203
2018-06-14,318464,6675.35058594
2018-06-15,281863,6456.58496094
2018-06-16,240813,6550.16064453
2018-06-17,206565,6499.26904297
2018-06-18,234343,6734.81591797
2018-06-19,290881,6769.9375
2018-06-20,269155,6776.54638672
2018-06-21,292535,6729.74072266
2018-06-22,266968,6083.69189453
2018-06-23,252871,6162.47851563
2018-06-24,217582,6173.22753906
2018-06-25,251475,6249.18261719
2018-06-26,274012,6093.67138672
2018-06-27,256645,6157.1328125
2018-06-28,271072,5903.43994141
2018-06-29,267412,6218.29980469
2018-06-30,254613,6404.0
2018-07-01,215287,6385.81982422
2018-07-02,244214,6614.18017578
2018-07-03,308995,6529.58984375
2018-07-04,291594,6597.54980469
2018-07-05,269447,6639.14013672
2018-07-06,282739,6673.5
2018-07-07,247372,6856.93017578
2018-07-08,216793,6773.87988281
2018-07-09,260999,6741.75
2018-07-10,292447,6329.95019531
2018-07-11,270526,6394.70996094
2018-07-12,280734,6228.81005859
2018-07-13,273057,6238.04980469
2018-07-14,272396,6276.12011719
2018-07-15,209667,6359.64013672
2018-07-16,248515,6741.75
2018-07-17,323127,7321.04003906
2018-07-18,340257,7370.77978516
2018-07-19,306407,7466.85986328
2018-07-20,323879,7354.12988281
2018-07-21,270056,7419.29003906
2018-07-22,237533,7418.49023438
2018-07-23,289203,7711.10986328
2018-07-24,360060,8424.26953125
2018-07-25,347786,8181.39013672
2018-07-26,327341,7951.58007813
2018-07-27,317411,8165.00976563
2018-07-28,285419,8192.15039063
2018-07-29,246767,8218.45996094
2018-07-30,281352,8180.47509766
2018-07-31,329386,7780.44335938
2018-08-01,334011,7624.90722656
2018-08-02,330677,7567.15136719
2018-08-03,301428,7434.390625
2018-08-04,295157,7032.84863281
2018-08-05,240240,7068.48291016
2018-08-06,272693,6951.79736328
2018-08-07,311657,6753.125
2018-08-08,327455,6305.80322266
2018-08-09,292147,6568.22851563
2018-08-10,328589,6184.71191406
2018-08-11,278267,6295.73095703
2018-08-12,227190,6322.68505859
2018-08-13,267361,6297.56738281
2018-08-14,321000,6199.71289063
2018-08-15,354561,6308.52050781
2018-08-16,316671,6334.73339844
2018-08-17,333174,6580.62939453
2018-08-18,286430,6423.75830078
2018-08-19,236413,6506.06884766
2018-08-20,286886,6308.53173828
2018-08-21,316200,6488.75585938
2018-08-22,316658,6376.70654297
2018-08-23,295604,6534.87646484
2018-08-24,296165,6719.95751953
2018-08-25,304735,6763.18505859
2018-08-26,239116,6707.25683594
2018-08-27,274787,6884.63623047
2018-08-28,312677,7096.27685547
2018-08-29,353451,7047.16113281
2018-08-30,307848,6978.23291016
2018-08-31,328668,7037.58007813
2018-09-01,303954,7193.24853516
2018-09-02,259207,7272.71533203
2018-09-03,276425,7260.05566406
2018-09-04,310351,7361.66455078
2018-09-05,327343,6792.828125
2018-09-06,352407,6529.16992188
2018-09-07,300388,6467.06933594
2018-09-08,315532,6225.98242188
2018-09-09,255492,6300.86035156
2018-09-10,284192,6329.69677734
2018-09-11,304756,6321.19580078
2018-09-12,325417,6351.80078125
2018-09-13,315856,6517.30810547
2018-09-14,284881,6512.70556641
2018-09-15,311935,6543.20263672
2018-09-16,249445,6517.18359375
2018-09-17,290908,6281.19628906
2018-09-18,354753,6371.296875
2018-09-19,336929,6398.53857422
2018-09-20,334301,6519.66650391
2018-09-21,375118,6734.95263672
2018-09-22,331559,6721.98291016
2018-09-23,271168,6710.63476563
2018-09-24,294358,6595.41308594
2018-09-25,335387,6446.46972656
2018-09-26,329889,6494.99951172
2018-09-27,318940,6676.74560547
