Time,LTC average daily block size,Price
2018-03-18,0.03433734,154.07441711
2018-03-19,0.03490644,161.14227295
2018-03-20,0.03159235,168.81692505
2018-03-21,0.03235476,169.051651
2018-03-22,0.02815736,163.671875
2018-03-23,0.02799785,167.83248901
2018-03-24,0.02467829,159.63134766
2018-03-25,0.02446846,160.08357239
2018-03-26,0.02712313,149.22071838
2018-03-27,0.02902796,135.77914429
2018-03-28,0.02679286,131.74746704
2018-03-29,0.03513796,114.6789856
2018-03-30,0.03093539,118.59764862
2018-03-31,0.02501785,116.60714722
2018-04-01,0.02226438,115.22244263
2018-04-02,0.02696729,119.30571747
2018-04-03,0.03943397,134.4697113
2018-04-04,0.02911702,118.41205597
2018-04-05,0.02434203,119.13056946
2018-04-06,0.02696564,113.15540314
2018-04-07,0.02570688,116.25991821
2018-04-08,0.02336400,117.67070007
2018-04-09,0.02936935,114.99025726
2018-04-10,0.02756173,114.2631073
2018-04-11,0.03243879,118.29071045
2018-04-12,0.03200507,129.33460999
2018-04-13,0.03355918,125.35400391
2018-04-14,0.02855946,126.29407501
2018-04-15,0.02608655,132.04464722
2018-04-16,0.03204829,128.33465576
2018-04-17,0.03396127,132.92796326
2018-04-18,0.04125076,139.99690247
2018-04-19,0.02859151,146.29951477
2018-04-20,0.03339689,155.53742981
2018-04-21,0.03184133,148.93365479
2018-04-22,0.02508739,146.77403259
2018-04-23,0.02957039,152.25152588
2018-04-24,0.03416286,165.78063965
2018-04-25,0.04055543,144.76379395
2018-04-26,0.03130884,153.67900085
2018-04-27,0.03338457,145.90524292
2018-04-28,0.03125191,152.29574585
2018-04-29,0.03027070,153.63117981
2018-04-30,0.02954005,148.47686768
2018-05-01,0.03386528,148.48783875
2018-05-02,0.03690770,151.57743835
2018-05-03,0.04661322,161.45916748
2018-05-04,0.03944663,168.78752136
2018-05-05,0.03722961,177.76191711
2018-05-06,0.02979259,171.8000946
2018-05-07,0.03428961,164.87931824
2018-05-08,0.03450047,159.61653137
2018-05-09,0.03586748,157.05522156
2018-05-10,0.03039124,149.86882019
2018-05-11,0.03700066,137.11721802
2018-05-12,0.03139578,141.88166809
2018-05-13,0.02425236,144.58836365
2018-05-14,0.03661868,147.71366882
2018-05-15,0.03398771,139.8802948
2018-05-16,0.03360666,139.26834106
2018-05-17,0.03160866,132.77279663
2018-05-18,0.03267944,136.0566864
2018-05-19,0.03345096,135.32019043
2018-05-20,0.02478605,139.69790649
2018-05-21,0.03022766,134.50915527
2018-05-22,0.03491170,128.67610168
2018-05-23,0.03418754,119.31352234
2018-05-24,0.03008427,122.61277008
2018-05-25,0.03298466,119.44171143
2018-05-26,0.03130484,118.27654266
2018-05-27,0.03608291,117.99217987
2018-05-28,0.02949359,111.59846497
2018-05-29,0.03051989,119.56789398
2018-05-30,0.03535281,117.53327179
2018-05-31,0.03264120,118.07437134
2018-06-01,0.03080813,119.91481018
2018-06-02,0.02778778,123.30738068
2018-06-03,0.02495152,125.21059418
2018-06-04,0.02937501,119.9028244
2018-06-05,0.02423062,121.7009201
2018-06-06,0.02411784,121.18291473
2018-06-07,0.02409862,121.42565918
2018-06-08,0.02548298,120.08380127
2018-06-09,0.02387683,117.74104309
2018-06-10,0.03073058,107.0436554
2018-06-11,0.03123786,107.51566315
2018-06-12,0.02912948,100.75189209
2018-06-13,0.02997283,94.07556152
2018-06-14,0.03329823,101.15432739
2018-06-15,0.03060698,96.67602539
2018-06-16,0.02497407,97.5769577
2018-06-17,0.01982623,96.10256195
2018-06-18,0.02619300,98.81898499
2018-06-19,0.02643159,98.83772278
2018-06-20,0.02555674,97.99350739
2018-06-21,0.02682385,96.92549896
2018-06-22,0.03039141,85.07587433
2018-06-23,0.02404363,82.60365295
2018-06-24,0.02637528,80.77709198
2018-06-25,0.02611038,81.83342743
2018-06-26,0.02525378,76.86671448
2018-06-27,0.03377720,80.65969086
2018-06-28,0.05421349,74.92980194
2018-06-29,0.02636722,78.76889801
2018-06-30,0.02449377,81.37400055
2018-07-01,0.02354251,80.24289703
2018-07-02,0.02820384,85.25710297
2018-07-03,0.03482967,85.1013031
2018-07-04,0.03018266,85.4940033
2018-07-05,0.02584214,83.76000214
2018-07-06,0.02696001,83.37809753
2018-07-07,0.02334359,86.20189667
2018-07-08,0.02903266,82.39600372
2018-07-09,0.02633752,80.85759735
2018-07-10,0.03529267,76.08350372
2018-07-11,0.02763427,78.69989777
2018-07-12,0.02590795,76.80860138
2018-07-13,0.02574478,76.94249725
2018-07-14,0.02542934,76.72239685
2018-07-15,0.02229914,78.93900299
2018-07-16,0.02424720,84.59590149
2018-07-17,0.02797464,89.80609894
2018-07-18,0.03037141,86.96209717
2018-07-19,0.02627170,86.66770172
2018-07-20,0.02819278,82.75460052
2018-07-21,0.02676850,84.46389771
2018-07-22,0.02367285,83.15619659
2018-07-23,0.02753678,82.43319702
2018-07-24,0.02507193,89.28520203
2018-07-25,0.02813980,86.28170013
2018-07-26,0.02653226,84.02749634
2018-07-27,0.02672743,84.46360016
2018-07-28,0.02426151,83.62400055
2018-07-29,0.02216915,84.08409882
2018-07-30,0.02808575,82.84992218
2018-07-31,0.03420784,79.70233917
2018-08-01,0.03098948,77.85562134
2018-08-02,0.02796350,76.13884735
2018-08-03,0.03146038,77.53546906
2018-08-04,0.02535272,73.19874573
2018-08-05,0.02293199,74.58943176
2018-08-06,0.02514097,73.88834381
2018-08-07,0.02605683,68.17033386
2018-08-08,0.03669176,62.49041748
2018-08-09,0.03419126,63.98079681
2018-08-10,0.02778822,59.39398193
2018-08-11,0.02995081,58.35907364
2018-08-12,0.02733086,59.32814026
2018-08-13,0.02667686,56.84819412
2018-08-14,0.03379403,54.55944061
2018-08-15,0.02761753,54.50038528
2018-08-16,0.02715903,55.36187363
2018-08-17,0.03337506,61.51442719
2018-08-18,0.02337595,57.27571106
2018-08-19,0.04558803,57.93895721
2018-08-20,0.02238797,53.99618149
2018-08-21,0.02755973,56.35017776
2018-08-22,0.02527884,55.3186264
2018-08-23,0.02570907,57.54343414
2018-08-24,0.02645182,57.9297905
2018-08-25,0.02264756,57.90793991
2018-08-26,0.02210131,57.33408737
2018-08-27,0.02530550,60.24992752
2018-08-28,0.03192881,63.02436447
2018-08-29,0.02773910,61.76724243
2018-08-30,0.02641465,60.31515121
2018-08-31,0.02658773,61.92552185
2018-09-01,0.02611960,65.9509964
2018-09-02,0.02788081,65.64940643
2018-09-03,0.03388494,65.37324524
2018-09-04,0.04325845,67.70993042
2018-09-05,0.03723589,58.43767166
2018-09-06,0.02810126,57.48624039
2018-09-07,0.02790336,56.19777679
2018-09-08,0.02734002,53.24457932
2018-09-09,0.02629804,54.92422104
2018-09-10,0.02538542,54.59576797
2018-09-11,0.02866068,52.36729431
2018-09-12,0.02710382,51.65664291
2018-09-13,0.02868267,54.53636551
2018-09-14,0.02650315,56.57648468
2018-09-15,0.02675038,56.71314621
2018-09-16,0.02166672,56.97270584
2018-09-17,0.02614452,52.54053879
2018-09-18,0.02598112,54.09716034
2018-09-19,0.02676778,54.33453369
2018-09-20,0.03289950,56.63444901
2018-09-21,0.04127293,60.72281265
2018-09-22,0.02802425,60.43655396
2018-09-23,0.02524987,61.36636734
2018-09-24,0.02928319,57.9691391
2018-09-25,0.03297379,57.53763962
2018-09-26,0.03356162,57.39550781
2018-09-27,0.03545646,62.97942352
2018-09-28,0.04750435,61.89505005
2018-09-29,0.02849973,61.60691452
2018-09-30,0.03363642,61.141922
2018-10-01,0.02514642,60.20808411
2018-10-02,0.03002058,59.70538712
2018-10-03,0.02803341,57.47750092
2018-10-04,0.02812700,58.27949142
2018-10-05,0.02694258,58.76616669
2018-10-06,0.02401848,57.84413528
2018-10-07,0.02296344,58.16029739
2018-10-08,0.02466146,59.41261292
2018-10-09,0.02773645,58.71328735
2018-10-10,0.02291861,57.98184967
2018-10-11,0.03314824,51.23303223
2018-10-12,0.02460069,53.55169296
2018-10-13,0.02383277,53.45175171
2018-10-14,0.02025922,52.18744278
2018-10-15,0.02344735,54.87961578
2018-10-16,0.03371903,54.06818771
2018-10-17,0.05884642,53.67214584
2018-10-18,0.09803318,52.52694702
2018-10-19,0.09618280,53.02005768
2018-10-20,0.13559995,53.3628006
2018-10-21,0.03508771,52.91576767
2018-10-22,0.03554845,52.20391464
2018-10-23,0.04325269,52.54134369
2018-10-24,0.04501349,52.51504898
2018-10-25,0.04670673,52.23455811
2018-10-26,0.04143681,52.09885025
2018-10-27,0.02768029,51.93198013
2018-10-28,0.02351604,51.93747711
2018-10-29,0.02656729,49.0713501
2018-10-30,0.02773621,49.23905182
2018-10-31,0.03115692,49.44153595
2018-11-01,0.02922724,50.27194977
2018-11-02,0.03574791,51.33067322
2018-11-03,0.02771359,50.97339249
2018-11-04,0.02495399,53.61246872
2018-11-05,0.03320283,53.54633331
2018-11-06,0.03145240,55.94512939
2018-11-07,0.03050924,54.18889999
2018-11-08,0.02931048,52.37338257
2018-11-09,0.02844129,51.89597321
2018-11-10,0.02812135,52.40182114
2018-11-11,0.03649441,51.36494446
2018-11-12,0.04563196,50.6481781
2018-11-13,0.02727833,49.69655228
2018-11-14,0.02959872,43.61079025
2018-11-15,0.03184370,43.94825745
2018-11-16,0.02785409,42.45885849
2018-11-17,0.02445786,41.92887115
2018-11-18,0.02638633,42.32789612
2018-11-19,0.02969958,36.64110947
2018-11-20,0.04055075,33.04422379
2018-11-21,0.03672764,34.67059708
2018-11-22,0.02928934,32.19512177
2018-11-23,0.02859289,32.15971375
2018-11-24,0.02633349,29.21774292
2018-11-25,0.02894304,30.8921833
2018-11-26,0.03112052,29.4109745
2018-11-27,0.03356321,31.06882858
2018-11-28,0.03063384,34.62661743
2018-11-29,0.03368284,33.79744705
2018-11-30,0.02978012,32.06476282
2018-12-01,0.02652432,34.34073612
2018-12-02,0.02329520,33.7131504
2018-12-03,0.02531001,31.07280128
2018-12-04,0.02313931,31.18612412
2018-12-05,0.02607541,29.29523912
2018-12-06,0.02766741,26.94365995
2018-12-07,0.02934110,25.27258518
2018-12-08,0.02988570,24.86401802
2018-12-09,0.02444946,25.94702298
2018-12-10,0.03388193,24.61779979
2018-12-11,0.02815597,23.80238432
2018-12-12,0.03126343,24.49382989
2018-12-13,0.02624466,23.66886222
2018-12-14,0.02396857,23.46432964
2018-12-15,0.06787533,23.78242352
2018-12-16,0.02366581,25.59721028
2018-12-17,0.03072590,29.2688896
2018-12-18,0.02881707,30.14215599
2018-12-19,0.03263873,29.6827863
2018-12-20,0.02611212,32.81687311
2018-12-21,0.02545168,30.79661755
2018-12-22,0.02378803,31.85591167
2018-12-23,0.02407801,33.45967455
2018-12-24,0.02833207,33.196667
2018-12-25,0.02523114,31.13432751
2018-12-26,0.02639856,30.98590048
2018-12-27,0.02620778,28.2945078
2018-12-28,0.02736604,32.51083015
2018-12-29,0.02617483,31.56500175
2018-12-30,0.02528528,31.9765158
2018-12-31,0.02660995,30.46822323
2019-01-01,0.02038881,31.97993044
2019-01-02,0.02568252,33.4336823
2019-01-03,0.02706574,32.0266995
2019-01-04,0.02470133,32.40416822
2019-01-05,0.02413657,34.93686611
2019-01-06,0.02610013,39.29885442
2019-01-07,0.02628010,37.80627571
2019-01-08,0.02394381,39.47971733
2019-01-09,0.02410437,38.98553429
2019-01-10,0.02236007,33.86600787
2019-01-11,0.02100253,32.32762895
2019-01-12,0.01908929,32.38442797
2019-01-13,0.02205744,30.33289651
2019-01-14,0.02062805,32.35824159
2019-01-15,0.02552479,31.50706934
2019-01-16,0.02361982,31.82341654
2019-01-17,0.01960250,31.88865013
2019-01-18,0.02405062,31.31148668
2019-01-19,0.02318694,32.55072509
2019-01-20,0.02100363,31.17640749
2019-01-21,0.02466718,31.21286983
2019-01-22,0.02146727,31.68442618
2019-01-23,0.02061461,32.00195751
2019-01-24,0.02014266,32.77610895
2019-01-25,0.02371980,32.98181224
2019-01-26,0.02246513,33.15052554
2019-01-27,0.02167494,32.59283623
2019-01-28,0.02198016,31.1992584
2019-01-29,0.02072378,31.09711125
2019-01-30,0.02144162,31.93095399
2019-01-31,0.02412794,31.65217497
2019-02-01,0.02286186,32.82707902
2019-02-02,0.02468750,34.39483005
2019-02-03,0.02034459,33.43925425
2019-02-04,0.02287774,34.10862815
2019-02-05,0.02326597,34.25664628
2019-02-06,0.02133199,32.9329881
2019-02-07,0.02140097,33.22241784
2019-02-08,0.02649754,43.46472029
2019-02-09,0.03449925,44.79028229
2019-02-10,0.02387464,46.82740601
2019-02-11,0.02758698,43.1825393
2019-02-12,0.02402049,43.92864066
2019-02-13,0.02418306,41.99764382
2019-02-14,0.02241175,41.64054918
2019-02-15,0.02929233,42.69966983
2019-02-16,0.02142798,43.59476228
2019-02-17,0.02283719,43.92836922
2019-02-18,0.02688169,48.04317613
2019-02-19,0.02730527,47.86467816
2019-02-20,0.02676927,51.78596438
2019-02-21,0.02509002,49.15159773
2019-02-22,0.02547953,49.80573424
2019-02-23,0.02207752,51.68092808
2019-02-24,0.02484404,44.67859312
2019-02-25,0.02596243,46.2130672
2019-02-26,0.02429419,45.49112994
2019-02-27,0.02287990,45.58142569
2019-02-28,0.02358156,46.23725714
2019-03-01,0.02482067,47.48723852
2019-03-02,0.02411736,49.01536594
2019-03-03,0.02056391,48.38032036
2019-03-04,0.02429382,46.43203351
2019-03-05,0.02283524,53.13245837
2019-03-06,0.02809117,55.78427736
2019-03-07,0.06406169,57.18903354
2019-03-08,0.02876632,56.09954787
2019-03-09,0.02560573,58.08689193
2019-03-10,0.02211068,57.18186389
2019-03-11,0.02221899,55.42021464
2019-03-12,0.03223902,56.9970551
2019-03-13,0.02698524,55.93318433
2019-03-14,0.02417468,56.58418367
2019-03-15,0.02518054,58.98925928
2019-03-16,0.02547719,61.84475248
2019-03-17,0.01922539,61.24378026
2019-03-18,0.02052745,60.26480648
2019-03-19,0.02434488,60.61556823
2019-03-20,0.02455066,60.84654711
2019-03-21,0.02301453,59.37832486
2019-03-22,0.02169722,59.8240014
2019-03-23,0.02356095,61.34861519
2019-03-24,0.01847428,60.22387667
2019-03-25,0.02279053,59.49673729
2019-03-26,0.02067040,59.34352874
2019-03-27,0.02244669,62.25142889
2019-03-28,0.02095130,61.17048611
2019-03-29,0.02125972,61.3016126
2019-03-30,0.02533209,60.62196223
2019-03-31,0.02253211,60.75539786
2019-04-01,0.02553425,60.67799398
2019-04-02,0.03171432,76.19325969
2019-04-03,0.03842600,84.92193788
2019-04-04,0.03813413,84.98090528
2019-04-05,0.02838363,88.6778606
2019-04-06,0.02449255,92.57341716
2019-04-07,0.02456795,92.31236915
2019-04-08,0.29186599,89.49304255
2019-04-09,0.02679579,86.78696151
2019-04-10,0.02672939,88.37774077
2019-04-11,0.18155745,79.67799061
2019-04-12,0.02413129,78.96396119
2019-04-13,0.02253051,78.2213036
2019-04-14,0.01905343,82.93752124
2019-04-15,0.02439052,79.05469905
2019-04-16,0.02396100,81.34927812
2019-04-17,0.02408051,79.32746821
2019-04-18,0.02333244,82.07487824
2019-04-19,0.02505552,82.56922278
2019-04-20,0.02367783,81.51249862
2019-04-21,0.02051009,77.33155912
2019-04-22,0.02179320,76.94807773
2019-04-23,0.02481668,74.8450218
2019-04-24,0.02597559,73.30894315
2019-04-25,0.02541055,71.24811783
2019-04-26,0.02512389,73.11534657
2019-04-27,0.02297160,72.12090375
2019-04-28,0.02041882,69.72679997
2019-04-29,0.02389960,67.96038021
2019-04-30,0.02234418,74.28087406
2019-05-01,0.02261319,73.65776862
2019-05-02,0.01983720,73.77717585
2019-05-03,0.02597520,79.32653441
2019-05-04,0.02701783,78.06383864
2019-05-05,0.02135029,75.98436729
2019-05-06,0.02211087,74.98275661
2019-05-07,0.02290654,74.69300115
2019-05-08,0.02263107,74.62028794
2019-05-09,0.02455335,74.17714037
2019-05-10,0.02624290,77.1666508
2019-05-11,0.02869445,89.22225597
2019-05-12,0.03004828,84.56551105
2019-05-13,0.02369919,88.05823611
2019-05-14,0.03139453,91.62040611
2019-05-15,0.02949825,101.74456602
2019-05-16,0.03835439,95.58558498
2019-05-17,0.03307371,88.99523448
2019-05-18,0.02676989,86.70018943
2019-05-19,0.02352007,95.32120147
2019-05-20,0.02823095,91.4936784
2019-05-21,0.03052260,91.50774852
2019-05-22,0.02629585,88.21057228
2019-05-23,0.02814998,89.17677609
2019-05-24,0.03744815,99.90303405
2019-05-25,0.02871856,102.67231808
2019-05-26,0.02291469,111.41860284
2019-05-27,0.03960802,118.03260328
2019-05-28,0.03235515,114.93115993
2019-05-29,0.02913114,115.08123259
2019-05-30,0.03461852,108.79558041
2019-05-31,0.03886029,114.53695927
2019-06-01,0.02708147,112.61926672
2019-06-02,0.02777259,114.70283772
2019-06-03,0.03037603,107.46857554
2019-06-04,0.03095388,102.08782351
2019-06-05,0.02677162,103.84929019
2019-06-06,0.02683190,111.10722639
2019-06-07,0.02818304,117.37440983
2019-06-08,0.02784217,118.55203559
2019-06-09,0.02480207,115.13230279
2019-06-10,0.03470557,129.07143516
2019-06-11,0.03948963,136.02974045
2019-06-12,0.04693302,135.65375167
2019-06-13,0.03286066,131.35176624
2019-06-14,0.03064596,133.05327285
2019-06-15,0.03339858,138.1270843
2019-06-16,0.02886671,137.12225187
2019-06-17,0.03311822,134.4380985
2019-06-18,0.03633867,135.1587314
2019-06-19,0.03495459,136.60319571
2019-06-20,0.03183929,135.47983606
2019-06-21,0.03715080,138.88376567
2019-06-22,0.04820169,141.90304461
2019-06-23,0.03377463,136.88216775
2019-06-24,0.03642997,135.53275927
2019-06-25,0.03548075,136.48939007
2019-06-26,0.04224324,131.26509817
2019-06-27,0.05143998,114.40476832
2019-06-28,0.03299168,120.15009354
2019-06-29,0.03264478,133.66278729
2019-06-30,0.03179412,122.24911794
2019-07-01,0.03128411,122.58371529
2019-07-02,0.02876978,119.24369945
2019-07-03,0.02785149,122.56411351
2019-07-04,0.02989965,119.97692342
2019-07-05,0.03009143,118.35250797
2019-07-06,0.02922590,117.82361999
2019-07-07,0.02630872,120.32087848
2019-07-08,0.03376045,123.28548477
2019-07-09,0.03200593,119.43281247
2019-07-10,0.03268153,108.50025767
2019-07-11,0.03219874,102.64430143
2019-07-12,0.02726725,105.30005716
2019-07-13,0.02592788,101.02479606
2019-07-14,0.02502780,89.7704786
2019-07-15,0.03000889,90.9229715
2019-07-16,0.03998082,79.4999322
2019-07-17,0.06323598,89.81071962
2019-07-18,0.02929863,101.0854224
2019-07-19,0.02957170,98.40265458
2019-07-20,0.02640781,100.60994111
2019-07-21,0.02620249,99.62758906
2019-07-22,0.02583572,95.41738793
2019-07-23,0.02669318,90.62262985
2019-07-24,0.02677400,94.30966901
2019-07-25,0.02726703,93.44631755
2019-07-26,0.02854083,94.30501523
2019-07-27,0.02639570,88.88902064
2019-07-28,0.02208080,89.7693334
2019-07-29,0.02496323,90.42642453
2019-07-30,0.03029746,90.56694812
2019-07-31,0.02759765,98.50957817
2019-08-01,0.03110362,99.1797222
2019-08-02,0.03012049,94.9412951
2019-08-03,0.02649424,94.58088063
2019-08-04,0.02974370,93.20378193
2019-08-05,0.03132874,96.83465096
2019-08-06,0.03632248,93.06971578
2019-08-07,0.03767558,90.91259868
2019-08-08,0.04075860,90.0316084
2019-08-09,0.04148806,84.43937741
2019-08-10,0.06588567,85.41947628
2019-08-11,0.03551137,89.75266744
2019-08-12,0.03718645,85.74922988
2019-08-13,0.03405154,84.40614405
2019-08-14,0.02367373,76.06498599
2019-08-15,0.02311154,76.3889783
2019-08-16,0.03174378,74.92015389
2019-08-17,0.02360062,72.79772208
2019-08-18,0.02556885,76.26994844
2019-08-19,0.02113630,77.26319053
2019-08-20,0.02583738,75.19656636
2019-08-21,0.02324545,72.96495341
2019-08-22,0.02320021,73.59859578
2019-08-23,0.02157946,75.4028135
2019-08-24,0.01978304,73.46361651
2019-08-25,0.01727192,72.30814717
2019-08-26,0.01951458,73.85717406
2019-08-27,0.02786676,72.8362288
2019-08-28,0.01922403,67.42554186
2019-08-29,0.02149381,64.09805536
2019-08-30,0.02156751,64.3329791
2019-08-31,0.01909476,64.57605323
2019-09-01,0.01816658,66.14472283
2019-09-02,0.02030630,66.94495229
2019-09-03,0.02935999,69.1292589
2019-09-04,0.02251488,67.28563094
2019-09-05,0.02441471,65.39556986
2019-09-06,0.02657642,65.22820135
2019-09-07,0.02225971,69.03871303
2019-09-08,0.02688534,70.54936581
2019-09-09,0.02557508,70.19223668
2019-09-10,0.02827931,70.82339441
2019-09-11,0.02644570,69.92214325
2019-09-12,0.02339623,69.22507318
2019-09-13,0.02490399,68.98861867
2019-09-14,0.02276534,70.56230414
2019-09-15,0.02977412,70.31517682
2019-09-16,0.02904949,72.57310885
2019-09-17,0.04161032,74.22122874
2019-09-18,0.03373964,77.9691339
2019-09-19,0.04748017,77.05962375
2019-09-20,0.03462251,75.14909239
2019-09-21,0.02766963,73.51652871
2019-09-22,0.02016084,72.61612214
2019-09-23,0.03365602,66.85189352
2019-09-24,0.03845574,55.82363961
2019-09-25,0.02919150,57.65800771
2019-09-26,0.02649167,55.54061717
2019-09-27,0.02274761,56.36084944
2019-09-28,0.02798022,55.68224655
2019-09-29,0.02187130,54.31954708
2019-09-30,0.02254542,56.05690877
2019-10-01,0.02365971,56.05807617
2019-10-02,0.01947555,56.50892452
2019-10-03,0.02065231,56.54681453
2019-10-04,0.02112094,56.85321211
2019-10-05,0.01792987,56.84387155
2019-10-06,0.01887152,55.41156909
2019-10-07,0.02076438,57.78830011
2019-10-08,0.02503622,57.39858676
2019-10-09,0.01995251,59.43086584
2019-10-10,0.02121381,57.77608318
2019-10-11,0.01998295,56.29696897
2019-10-12,0.02040906,55.98286968
2019-10-13,0.01757350,56.71399491
2019-10-14,0.01928948,56.9754007
2019-10-15,0.02287561,54.94420813
2019-10-16,0.02077164,52.92310668
2019-10-17,0.01890098,54.8844752
2019-10-18,0.01839005,53.49169243
2019-10-19,0.01782832,54.03457156
2019-10-20,0.01659123,54.93437971
2019-10-21,0.01852780,54.93829826
2019-10-22,0.02199232,53.74436209
2019-10-23,0.01711230,49.62795619
2019-10-24,0.01802104,50.06766592
2019-10-25,0.01965729,56.93901103
2019-10-26,0.02440484,56.77525171
2019-10-27,0.01836295,59.91398883
2019-10-28,0.01954526,58.1268403
2019-10-29,0.03002700,59.86962436
2019-10-30,0.01936797,58.42097163
2019-10-31,0.01776900,58.78068363
2019-11-01,0.01877051,58.58364342
2019-11-02,0.01970275,58.59702496
2019-11-03,0.05978615,58.62518916
2019-11-04,0.02087143,61.57305749
2019-11-05,0.02442024,63.30276443
2019-11-06,0.03793177,64.26874532
2019-11-07,0.01783317,61.84322201
2019-11-08,0.01773101,60.52991777
2019-11-09,0.01816273,61.95471205
2019-11-10,0.01825975,63.84146646
2019-11-11,0.01915030,61.89910685
2019-11-12,0.02130824,61.3402973
2019-11-13,0.01905894,61.11134683
2019-11-14,0.02134150,59.42989428
2019-11-15,0.02554158,57.8117104
2019-11-16,0.02191066,58.56543744
2019-11-17,0.01676354,59.57322771
2019-11-18,0.02722276,56.80095038
2019-11-19,0.02317392,55.62398692
2019-11-20,0.01802485,55.29092301
2019-11-21,0.01969318,50.88305331
2019-11-22,0.02306202,47.61553723
2019-11-23,0.01938944,48.70649129
2019-11-24,0.01709469,44.73422645
2019-11-25,0.02070897,45.83033597
2019-11-26,0.02312555,47.27334136
2019-11-27,0.01973452,48.00880628
2019-11-28,0.02119506,47.05694886
2019-11-29,0.02010513,48.87915797
2019-11-30,0.02032136,47.47543068
2019-12-01,0.01768869,47.71117072
2019-12-02,0.01728247,45.81701669
2019-12-03,0.02194428,45.38160492
2019-12-04,0.01815173,45.19295067
2019-12-05,0.01909336,45.30163951
2019-12-06,0.01744250,45.67011865
2019-12-07,0.01740104,45.64049064
2019-12-08,0.01621602,45.95294499
2019-12-09,0.01914833,44.93924342
2019-12-10,0.02288340,44.64424112
2019-12-11,0.02285377,43.94569631
2019-12-12,0.02179348,44.08216995
2019-12-13,0.02198761,44.45057895
2019-12-14,0.01893418,43.72218612
2019-12-15,0.01844345,43.75682778
2019-12-16,0.06005295,40.37425893
2019-12-17,0.02381308,37.08342904
2019-12-18,0.02255871,40.77854389
2019-12-19,0.01857934,39.92029576
2019-12-20,0.01916539,40.29015876
2019-12-21,0.01944559,39.99682869
2019-12-22,0.01527881,41.96519088
2019-12-23,0.01733053,40.84747457
2019-12-24,0.02103035,40.6780157
2019-12-25,0.01623884,40.62956151
2019-12-26,0.02671427,40.26603551
2019-12-27,0.04099377,41.17817255
2019-12-28,0.04043438,42.84252238
2019-12-29,0.02701569,43.67065925
2019-12-30,0.02461486,42.74733688
2019-12-31,0.03471199,41.34007395
2020-01-01,0.01272189,42.01772107
2020-01-02,0.02334107,39.82301532
2020-01-03,0.01748348,42.41557491
2020-01-04,0.01699226,43.32660811
2020-01-05,0.01530327,43.55320636
2020-01-06,0.01738493,45.81635344
2020-01-07,0.02038109,46.42458175
2020-01-08,0.01703452,45.65376714
2020-01-09,0.01805527,45.21593084
2020-01-10,0.01876832,48.72732772
2020-01-11,0.01841661,49.2637687
2020-01-12,0.01571460,51.08073662
2020-01-13,0.01803428,49.73376765
2020-01-14,0.02458014,58.47823476
2020-01-15,0.02409595,58.05284983
2020-01-16,0.02028152,57.61825573
2020-01-17,0.02186505,61.48712591
2020-01-18,0.01938377,59.4086438
2020-01-19,0.02053813,57.80069364
2020-01-20,0.01838901,57.20326109
2020-01-21,0.02650371,57.64788131
2020-01-22,0.02321120,58.35472454
2020-01-23,0.02010226,54.63026014
2020-01-24,0.02314439,54.53178894
2020-01-25,0.01712148,53.69778845
2020-01-26,0.01526409,56.21271438
2020-01-27,0.01911276,58.76326686
2020-01-28,0.02568729,60.67181578
2020-01-29,0.02265852,60.07793275
2020-01-30,0.02194116,68.15906252
2020-01-31,0.02725174,67.87949262
2020-02-01,0.02136536,70.82001757
2020-02-02,0.02206801,70.23154173
2020-02-03,0.02583008,69.78021932
2020-02-04,0.02306977,68.19578003
2020-02-05,0.02287475,72.4931038
2020-02-06,0.02665331,73.38868617
2020-02-07,0.02857992,74.35611575
2020-02-08,0.02807431,76.46756358
2020-02-09,0.02645824,77.09257993
2020-02-10,0.02890924,74.33509457
2020-02-11,0.03146121,76.59739711
2020-02-12,0.02807353,81.29745113
2020-02-13,0.02968241,80.40342991
2020-02-14,0.02688275,82.99034907
2020-02-15,0.02429268,76.5132459
2020-02-16,0.02220312,75.15259112
2020-02-17,0.02073070,73.25130447
2020-02-18,0.02600030,77.03518149
2020-02-19,0.02436741,71.13594006
2020-02-20,0.02826487,69.62484632
2020-02-21,0.02387241,73.45091885
2020-02-22,0.02016929,75.1330769
2020-02-23,0.01820529,79.53665528
2020-02-24,0.01806188,75.53561999
2020-02-25,0.02065483,71.18024523
2020-02-26,0.02306919,61.01430861
2020-02-27,0.02271256,61.50788573
2020-02-28,0.02393932,59.76395738
2020-02-29,0.02154952,58.54326356
2020-03-01,0.01790058,57.95668772
2020-03-02,0.02067489,60.99555
2020-03-03,0.03113230,61.14447561
2020-03-04,0.02254624,60.38241897
2020-03-05,0.03189311,62.04545979
2020-03-06,0.04867237,63.02560065
2020-03-07,0.05238356,60.54630926
2020-03-08,0.05889411,51.72860078
2020-03-09,0.03944072,50.16814728
2020-03-10,0.02744966,50.25638895
2020-03-11,0.02334096,48.46378534
2020-03-12,0.05323624,30.93088292
2020-03-13,0.04104842,37.43795474
2020-03-14,0.03910336,34.39658647
2020-03-15,0.03329087,36.43709163
2020-03-16,0.02240412,32.8762152
2020-03-17,0.02044009,33.56387001
2020-03-18,0.02062107,33.68417723
2020-03-19,0.02020649,39.07376593
2020-03-20,0.02474606,38.13195588
2020-03-21,0.01792665,38.34232788
2020-03-22,0.01519811,35.62805385
